# pwm-50 probe=out h=0.00001 steps=8000
t,v
4.0020010005002498e-3,4.1542245938111559e+0
4.0420210105052527e-3,4.1376740031179562e+0
4.0820410205102556e-3,4.1213925268938620e+0
4.1220610305152576e-3,4.1248929005844710e+0
4.1620810405202605e-3,4.1283793614926028e+0
4.2021010505252625e-3,4.1318519322649356e+0
4.2421210605302654e-3,4.1353106681834140e+0
4.2821410705352675e-3,4.1387556243659143e+0
4.3221610805402703e-3,4.1421868557114063e+0
4.3621810905452732e-3,4.1456044169001549e+0
4.4022011005502753e-3,4.1490083623945688e+0
4.4422211105552781e-3,4.1523987464400802e+0
4.4822411205602802e-3,4.1557756230660114e+0
4.5222611305652831e-3,4.1591390460864188e+0
4.5622811405702859e-3,4.1624890691009711e+0
4.6023011505752880e-3,4.1658257454957877e+0
4.6423211605802900e-3,4.1691491284443023e+0
4.6823411705852920e-3,4.1724592709080950e+0
4.7223611805902949e-3,4.1757562256377554e+0
4.7623811905952978e-3,4.1790400451737035e+0
4.8024012006002998e-3,4.1823107818470424e+0
4.8424212106053027e-3,4.1855684877803867e+0
4.8824412206103047e-3,4.1888132148886843e+0
4.9224612306153076e-3,4.1920450148800610e+0
4.9624812406203105e-3,4.1952639392566295e+0
5.0025012506253125e-3,4.1984700393153229e+0
5.0425212606303154e-3,4.2016633661486988e+0
5.0825412706353174e-3,4.2048439706457614e+0
5.1225612806403203e-3,4.1977883773192080e+0
5.1625812906453232e-3,4.1810642320599278e+0
5.2026013006503252e-3,4.1644067116144514e+0
5.2426213106553281e-3,4.1478155552944624e+0
5.2826413206603301e-3,4.1312904987614321e+0
5.3226613306653330e-3,4.1148312786721242e+0
5.3626813406703359e-3,4.0984376327317582e+0
5.4027013506753379e-3,4.0821092996905346e+0
5.4427213606803408e-3,4.0658460193394816e+0
5.4827413706853428e-3,4.0496475325063113e+0
5.5227613806903457e-3,4.0335135810512872e+0
5.5627813906953478e-3,4.0174439078631066e+0
5.6028014007003506e-3,4.0014382568548132e+0
5.6428214107053527e-3,3.9854963729597097e+0
5.6828414207103547e-3,3.9696180021272909e+0
5.7228614307153576e-3,3.9538028913191963e+0
5.7628814407203596e-3,3.9380507885051808e+0
5.8029014507253625e-3,3.9223614426590983e+0
5.8429214607303654e-3,3.9067346037549027e+0
5.8829414707353674e-3,3.8911700227626556e+0
5.9229614807403703e-3,3.8756674516445617e+0
5.9629814907453723e-3,3.8602266433510195e+0
6.0030015007503752e-3,3.8448473518166790e+0
6.0430215107553781e-3,3.8295293319565320e+0
6.0830415207603801e-3,3.8142723396619869e+0
6.1230615307653830e-3,3.7993811774975836e+0
6.1630815407703850e-3,3.8041644594236517e+0
6.2031015507753879e-3,3.8089287128649585e+0
6.2431215607803908e-3,3.8136739854110986e+0
6.2831415707853928e-3,3.8184003526194612e+0
6.3231615807903957e-3,3.8231078898088051e+0
6.3631815907953977e-3,3.8277966719985801e+0
6.4032016008004006e-3,3.8324667739093696e+0
6.4432216108054035e-3,3.8371182699640660e+0
6.4832416208104055e-3,3.8417512342890614e+0
6.5232616308154084e-3,3.8463657407154233e+0
6.5632816408204104e-3,3.8509618627800730e+0
6.6033016508254133e-3,3.8555396737269580e+0
6.6433216608304162e-3,3.8600992465082222e+0
6.6833416708354174e-3,3.8646406537853664e+0
6.7233616808404202e-3,3.8691639679303984e+0
6.7633816908454223e-3,3.8736692610269987e+0
6.8034017008504252e-3,3.8781566048716645e+0
6.8434217108554272e-3,3.8826260709748510e+0
6.8834417208604301e-3,3.8870777305621167e+0
6.9234617308654330e-3,3.8915116545752508e+0
6.9634817408704350e-3,3.8959279136734124e+0
7.0035017508754379e-3,3.9003265782342451e+0
7.0435217608804399e-3,3.9047077183550112e+0
7.0835417708854428e-3,3.9090714038537038e+0
7.1235617808904457e-3,3.9134177042701541e+0
7.1635817908954477e-3,3.9074213183718500e+0
7.2036018009004506e-3,3.8918540003297801e+0
7.2436218109054526e-3,3.8763487026703562e+0
7.2836418209104555e-3,3.8609051786993489e+0
7.3236618309154584e-3,3.8455231823130047e+0
7.3636818409204604e-3,3.8302024683832161e+0
7.4037018509254633e-3,3.8149427927584139e+0
7.4437218609304653e-3,3.7997439122597392e+0
7.4837418709354682e-3,3.7846055846771653e+0
7.5237618809404711e-3,3.7695275687656364e+0
7.5637818909454731e-3,3.7545096242412317e+0
7.6038019009504760e-3,3.7395515117773241e+0
7.6438219109554780e-3,3.7246529930007757e+0
7.6838419209604800e-3,3.7098138304881347e+0
7.7238619309654829e-3,3.6950337877618535e+0
7.7638819409704849e-3,3.6803126292865191e+0
7.8039019509754878e-3,3.6656501204651009e+0
7.8439219609804899e-3,3.6510460276352128e+0
7.8839419709854919e-3,3.6365001180653822e+0
7.9239619809904956e-3,3.6220121599513511e+0
7.9639819909954977e-3,3.6075819224123786e+0
8.0040020010004997e-3,3.5932091754875604e+0
8.0440220110055034e-3,3.5788936901321602e+0
8.0840420210105055e-3,3.5646352382139743e+0
8.1240620310155092e-3,3.5504335925096759e+0
8.1640820410205112e-3,3.5366956157978739e+0
8.2041020510255115e-3,3.5425253585245704e+0
8.2441220610305153e-3,3.5483319941394456e+0
8.2841420710355173e-3,3.5541154960198158e+0
8.3241620810405210e-3,3.5598759562106581e+0
8.3641820910455213e-3,3.5656134665094288e+0
8.4042021010505251e-3,3.5713281183493293e+0
8.4442221110555271e-3,3.5770200027993004e+0
8.4842421210605309e-3,3.5826892105654697e+0
8.5242621310655329e-3,3.5883358319925795e+0
8.5642821410705349e-3,3.5939599570654459e+0
8.6043021510755369e-3,3.5995616754103708e+0
8.6443221610805407e-3,3.6051410762965901e+0
8.6843421710855427e-3,3.6106982486376866e+0
8.7243621810905465e-3,3.6162332809930060e+0
8.7643821910955468e-3,3.6217462615690685e+0
8.8044022011005505e-3,3.6272372782209810e+0
8.8444222111055525e-3,3.6327064184538278e+0
8.8844422211105563e-3,3.6381537694240733e+0
8.9244622311155583e-3,3.6435794179409484e+0
8.9644822411205603e-3,3.6489834504678287e+0
9.0045022511255624e-3,3.6543659531236190e+0
9.0445222611305661e-3,3.6597270116841241e+0
9.0845422711355681e-3,3.6650667115834130e+0
9.1245622811405719e-3,3.6703851379151868e+0
9.1645822911455722e-3,3.6756823754341221e+0
9.2046023011505759e-3,3.6705315673413943e+0
9.2446223111555779e-3,3.6559080300996762e+0
9.2846423211605800e-3,3.6413427503556890e+0
9.3246623311655837e-3,3.6268354991984428e+0
9.3646823411705840e-3,3.6123860454792176e+0
9.4047023511755878e-3,3.5979941589313693e+0
9.4447223611805898e-3,3.5836596102051690e+0
9.4847423711855935e-3,3.5693821708646163e+0
9.5247623811905956e-3,3.5551616133838158e+0
9.5647823911955976e-3,3.5409977111433317e+0
9.6048024012005996e-3,3.5268902384265974e+0
9.6448224112056034e-3,3.5128389704163023e+0
9.6848424212106054e-3,3.4988436831908234e+0
9.7248624312156091e-3,3.4849041537206453e+0
9.7648824412206094e-3,3.4710201598648105e+0
9.8049024512256132e-3,3.4571914803673773e+0
9.8449224612306152e-3,3.4434178948539000e+0
9.8849424712356190e-3,3.4296991838279096e+0
9.9249624812406210e-3,3.4160351286674162e+0
9.9649824912456230e-3,3.4024255116214368e+0
1.0005002501250625e-2,3.3888701158065051e+0
1.0045022511255629e-2,3.3753687252032338e+0
1.0085042521260631e-2,3.3619211246528629e+0
1.0125062531265635e-2,3.3485270998538312e+0
1.0165082541270635e-2,3.3351864373583671e+0
1.0205102551275639e-2,3.3224078583424066e+0
1.0245122561280641e-2,3.3290913824679635e+0
1.0285142571285643e-2,3.3357483477003802e+0
1.0325162581290646e-2,3.3423787914430569e+0
1.0365182591295647e-2,3.3489828192462427e+0
1.0405202601300650e-2,3.3555605363506378e+0
1.0445222611305652e-2,3.3621120475790258e+0
1.0485242621310656e-2,3.3686374573365931e+0
1.0525262631315658e-2,3.3751368696125699e+0
1.0565282641320660e-2,3.3816103879818886e+0
1.0605302651325662e-2,3.3880581156068352e+0
1.0645322661330666e-2,3.3944801552386941e+0
1.0685342671335668e-2,3.4008766092193885e+0
1.0725362681340672e-2,3.4072475794831014e+0
1.0765382691345672e-2,3.4135931675579108e+0
1.0805402701350676e-2,3.4199134745674020e+0
1.0845422711355678e-2,3.4262086012322803e+0
1.0885442721360682e-2,3.4324786478719758e+0
1.0925462731365682e-2,3.4387237144062390e+0
1.0965482741370686e-2,3.4449439003567437e+0
1.1005502751375688e-2,3.4511393048486592e+0
1.1045522761380691e-2,3.4573100266122405e+0
1.1085542771385693e-2,3.4634561639843966e+0
1.1125562781390696e-2,3.4695778149102567e+0
1.1165582791395698e-2,3.4756750769447375e+0
1.1205602801400701e-2,3.4817480472540918e+0
1.1245622811405703e-2,3.4772682187536725e+0
1.1285642821410705e-2,3.4634146503926564e+0
1.1325662831415707e-2,3.4496162719908448e+0
1.1365682841420709e-2,3.4358728668114220e+0
1.1405702851425713e-2,3.4221842158777802e+0
1.1445722861430715e-2,3.4085501010474646e+0
1.1485742871435719e-2,3.3949703050466331e+0
1.1525762881440719e-2,3.3814446114670726e+0
1.1565782891445723e-2,3.3679728047627382e+0
1.1605802901450725e-2,3.3545546702463329e+0
1.1645822911455729e-2,3.3411899940858838e+0
1.1685842921460731e-2,3.3278785633013301e+0
1.1725862931465733e-2,3.3146201657611267e+0
1.1765882941470735e-2,3.3014145901788758e+0
1.1805902951475739e-2,3.2882616261099464e+0
1.1845922961480741e-2,3.2751610639481314e+0
1.1885942971485744e-2,3.2621126949222985e+0
1.1925962981490745e-2,3.2491163110930681e+0
1.1965982991495748e-2,3.2361717053494963e+0
1.2006003001500750e-2,3.2232786714057839e+0
1.2046023011505754e-2,3.2104370037979741e+0
1.2086043021510756e-2,3.1976464978806893e+0
1.2126063031515758e-2,3.1849069498238656e+0
1.2166083041520760e-2,3.1722181566095058e+0
1.2206103051525764e-2,3.1595799160284441e+0
1.2246123061530766e-2,3.1476027608126600e+0
1.2286143071535770e-2,3.1549827087494333e+0
1.2326163081540770e-2,3.1623333266760163e+0
1.2366183091545772e-2,3.1696546595695501e+0
1.2406203101550776e-2,3.1769468240069165e+0
1.2446223111555778e-2,3.1842099361950962e+0
1.2486243121560782e-2,3.1914441118792691e+0
1.2526263131565782e-2,3.1986494663434937e+0
1.2566283141570786e-2,3.2058261144125342e+0
1.2606303151575788e-2,3.2129741704536885e+0
1.2646323161580791e-2,3.2200937483786105e+0
1.2686343171585793e-2,3.2271849616451274e+0
1.2726363181590795e-2,3.2342479232590433e+0
1.2766383191595797e-2,3.2412827457759472e+0
1.2806403201600801e-2,3.2482895413030022e+0
1.2846423211605803e-2,3.2552684215007321e+0
1.2886443221610807e-2,3.2622194975847987e+0
1.2926463231615807e-2,3.2691428803277800e+0
1.2966483241620811e-2,3.2760386800609331e+0
1.3006503251625813e-2,3.2829070066759489e+0
1.3046523261630817e-2,3.2897479696267076e+0
1.3086543271635819e-2,3.2965616779310167e+0
1.3126563281640821e-2,3.3033482401723600e+0
1.3166583291645823e-2,3.3101077645016210e+0
1.3206603301650827e-2,3.3168403586387964e+0
1.3246623311655829e-2,3.3235461298747322e+0
1.3286643321660832e-2,3.3195950769900944e+0
1.3326663331665833e-2,3.3063696852655617e+0
1.3366683341670835e-2,3.2931969806673642e+0
1.3406703351675838e-2,3.2800767565793323e+0
1.3446723361680840e-2,3.2670088039577792e+0
1.3486743371685843e-2,3.2539929145517648e+0
1.3526763381690845e-2,3.2410288809395338e+0
1.3566783391695848e-2,3.2281164965257023e+0
1.3606803401700850e-2,3.2152555555379689e+0
1.3646823411705854e-2,3.2024458530238360e+0
1.3686843421710854e-2,3.1896871848473465e+0
1.3726863431715858e-2,3.1769793476858244e+0
1.3766883441720860e-2,3.1643221390266407e+0
1.3806903451725864e-2,3.1517153571639813e+0
1.3846923461730866e-2,3.1391588011956411e+0
1.3886943471735868e-2,3.1266522710198110e+0
1.3926963481740870e-2,3.1141955673318988e+0
1.3966983491745874e-2,3.1017884916213450e+0
1.4007003501750876e-2,3.0894308461684652e+0
1.4047023511755879e-2,3.0771224340412959e+0
1.4087043521760880e-2,3.0648630590924619e+0
1.4127063531765884e-2,3.0526525259560406e+0
1.4167083541770886e-2,3.0404906400444580e+0
1.4207103551775889e-2,3.0283772075453812e+0
1.4247123561780891e-2,3.0163120354186361e+0
1.4287143571785893e-2,3.0050074319698155e+0
1.4327163581790895e-2,3.0129553257940902e+0
1.4367183591795897e-2,3.0208717872619522e+0
1.4407203601800901e-2,3.0287567093339818e+0
1.4447223611805903e-2,3.0366102175853893e+0
1.4487243621810905e-2,3.0444324371689957e+0
1.4527263631815907e-2,3.0522234927399694e+0
1.4567283641820911e-2,3.0599835084568623e+0
1.4607303651825913e-2,3.0677126079835695e+0
1.4647323661830917e-2,3.0754109144913082e+0
1.4687343671835917e-2,3.0830785506605762e+0
1.4727363681840921e-2,3.0907156386831098e+0
1.4767383691845923e-2,3.0983223002638276e+0
1.4807403701850927e-2,3.1058986566227733e+0
1.4847423711855929e-2,3.1134448284970420e+0
1.4887443721860931e-2,3.1209609361427084e+0
1.4927463731865933e-2,3.1284470993367455e+0
1.4967483741870936e-2,3.1359034373789316e+0
1.5007503751875938e-2,3.1433300690937478e+0
1.5047523761880942e-2,3.1507271128322749e+0
1.5087543771885942e-2,3.1580946864740769e+0
1.5127563781890946e-2,3.1654329074290857e+0
1.5167583791895948e-2,3.1727418926394630e+0
1.5207603801900952e-2,3.1800217585814741e+0
1.5247623811905954e-2,3.1872726212673350e+0
1.5287643821910956e-2,3.1944945962470674e+0
1.5327663831915958e-2,3.1909560039007618e+0
1.5367683841920960e-2,3.1782431155526703e+0
1.5407703851925964e-2,3.1655808753657699e+0
1.5447723861930966e-2,3.1529690820022171e+0
1.5487743871935968e-2,3.1404075344855746e+0
1.5527763881940970e-2,3.1278960326346654e+0
1.5567783891945974e-2,3.1154343770657729e+0
1.5607803901950976e-2,3.1030223691895324e+0
1.5647823911955978e-2,3.0906598112077637e+0
1.5687843921960980e-2,3.0783465061103263e+0
1.5727863931965985e-2,3.0660822576719675e+0
1.5767883941970984e-2,3.0538668704492120e+0
1.5807903951975989e-2,3.0417001497772280e+0
1.5847923961980991e-2,3.0295819017667442e+0
1.5887943971985993e-2,3.0175119333009466e+0
1.5927963981990995e-2,3.0054900520324033e+0
1.5967983991995997e-2,2.9935160663800038e+0
1.6008004002000999e-2,2.9815897855259044e+0
1.6048024012006001e-2,2.9697110194124852e+0
1.6088044022011007e-2,2.9578795787393215e+0
1.6128064032016009e-2,2.9460952749601690e+0
1.6168084042021011e-2,2.9343579202799601e+0
1.6208104052026013e-2,2.9226673276518049e+0
1.6248124062031018e-2,2.9110233107740173e+0
1.6288144072036020e-2,2.8994256840871468e+0
1.6328164082041022e-2,2.8886886487632166e+0
1.6368184092046021e-2,2.8970999480039721e+0
1.6408204102051023e-2,2.9054779828432249e+0
1.6448224112056029e-2,2.9138226393002320e+0
1.6488244122061031e-2,2.9221340503328053e+0
1.6528264132066033e-2,2.9304123483916489e+0
1.6568284142071035e-2,2.9386576654000569e+0
1.6608304152076040e-2,2.9468701327557429e+0
1.6648324162081042e-2,2.9550498813329229e+0
1.6688344172086044e-2,2.9631970414844098e+0
1.6728364182091043e-2,2.9713117430436795e+0
1.6768384192096048e-2,2.9793941153269552e+0
1.6808404202101050e-2,2.9874442871352525e+0
1.6848424212106052e-2,2.9954623867564423e+0
1.6888444222111054e-2,3.0034485419672934e+0
1.6928464232116060e-2,3.0114028800355070e+0
1.6968484242121062e-2,3.0193255277217412e+0
1.7008504252126064e-2,3.0272166112816383e+0
1.7048524262131066e-2,3.0350762564678360e+0
1.7088544272136071e-2,3.0429045885319663e+0
1.7128564282141070e-2,3.0507017322266501e+0
1.7168584292146072e-2,3.0584678118074962e+0
1.7208604302151074e-2,3.0662029510350730e+0
1.7248624312156079e-2,3.0739072731768817e+0
1.7288644322161081e-2,3.0815809010093189e+0
1.7328664332166083e-2,3.0892239568196409e+0
1.7368684342171085e-2,3.0860033169547423e+0
1.7408704352176091e-2,3.0737085620301867e+0
1.7448724362181093e-2,3.0614627889510269e+0
1.7488744372186095e-2,3.0492658034791651e+0
1.7528764382191094e-2,3.0371174112541865e+0
1.7568784392196096e-2,3.0250174186789600e+0
1.7608804402201101e-2,3.0129656329275161e+0
1.7648824412206103e-2,3.0009618619421143e+0
1.7688844422211105e-2,2.9890059144301726e+0
1.7728864432216107e-2,2.9770975998612315e+0
1.7768884442221113e-2,2.9652367284639025e+0
1.7808904452226115e-2,2.9534231112228615e+0
1.7848924462231117e-2,2.9416565598758257e+0
1.7888944472236119e-2,2.9299368869105540e+0
1.7928964482241121e-2,2.9182639055618638e+0
1.7968984492246123e-2,2.9066374298086490e+0
1.8009004502251125e-2,2.8950572743709193e+0
1.8049024512256127e-2,2.8835232547068461e+0
1.8089044522261132e-2,2.8720351870098226e+0
1.8129064532266134e-2,2.8605928882055336e+0
1.8169084542271136e-2,2.8491961759490385e+0
1.8209104552276138e-2,2.8378448686218647e+0
1.8249124562281144e-2,2.8265387853291148e+0
1.8289144572286146e-2,2.8152777458965854e+0
1.8329164582291144e-2,2.8040615708678902e+0
1.8369184592296146e-2,2.7938061902152955e+0
1.8409204602301152e-2,2.8025956394562215e+0
1.8449224612306154e-2,2.8113501842155264e+0
1.8489244622311156e-2,2.8200698505839381e+0
1.8529264632316158e-2,2.8287547774701500e+0
1.8569284642321160e-2,2.8374051032769505e+0
1.8609304652326165e-2,2.8460209658563200e+0
1.8649324662331167e-2,2.8546025025110335e+0
1.8689344672336169e-2,2.8631498499968457e+0
1.8729364682341168e-2,2.8716631445246743e+0
1.8769384692346174e-2,2.8801425217627714e+0
1.8809404702351176e-2,2.8885881168388754e+0
1.8849424712356178e-2,2.8970000643423703e+0
1.8889444722361180e-2,2.9053784983264377e+0
1.8929464732366185e-2,2.9137235523101848e+0
1.8969484742371187e-2,2.9220353592807675e+0
1.9009504752376189e-2,2.9303140516955217e+0
1.9049524762381191e-2,2.9385597614840702e+0
1.9089544772386197e-2,2.9467726200504174e+0
1.9129564782391195e-2,2.9549527582750512e+0
1.9169584792396197e-2,2.9631003065170316e+0
1.9209604802401199e-2,2.9712153946160589e+0
1.9249624812406205e-2,2.9792981518945489e+0
1.9289644822411207e-2,2.9873487071596907e+0
1.9329664832416209e-2,2.9953671887055040e+0
1.9369684842421211e-2,3.0033537243148767e+0
1.9409704852426216e-2,3.0003732438502064e+0
1.9449724862431218e-2,2.9884196454702243e+0
1.9489744872436217e-2,2.9765136692941714e+0
1.9529764882441219e-2,2.9646551269460044e+0
1.9569784892446221e-2,2.9528438294643631e+0
1.9609804902451226e-2,2.9410795886242194e+0
1.9649824912456228e-2,2.9293622169502429e+0
1.9689844922461230e-2,2.9176915277140067e+0
1.9729864932466232e-2,2.9060673349310155e+0
1.9769884942471238e-2,2.8944894533577403e+0
1.9809904952476240e-2,2.8829576984886756e+0
1.9849924962481242e-2,2.8714718865533877e+0
1.9889944972486241e-2,2.8600318345135900e+0
1.9929964982491246e-2,2.8486373600602266e+0
1.9969984992496248e-2,2.8372882816105705e+0
2.0010005002501250e-2,2.8259844183053238e+0
2.0050025012506252e-2,2.8147255900057382e+0
2.0090045022511258e-2,2.8035116172907459e+0
2.0130065032516260e-2,2.7923423214541008e+0
2.0170085042521262e-2,2.7812175245015243e+0
2.0210105052526264e-2,2.7701370491478756e+0
2.0250125062531269e-2,2.7591007188143220e+0
2.0290145072536268e-2,2.7481083576255307e+0
2.0330165082541270e-2,2.7371597904068583e+0
2.0370185092546272e-2,2.7262548426815658e+0
2.0410205102551277e-2,2.7164113825448837e+0
2.0450225112556279e-2,2.7255092448486824e+0
2.0490245122561281e-2,2.7345709051128075e+0
2.0530265132566283e-2,2.7435964635226382e+0
2.0570285142571285e-2,2.7525860637643631e+0
2.0610305152576291e-2,2.7615398490948788e+0
2.0650325162581293e-2,2.7704579622021006e+0
2.0690345172586291e-2,2.7793405452054958e+0
2.0730365182591293e-2,2.7881877396583254e+0
2.0770385192596299e-2,2.7969996865498938e+0
2.0810405202601301e-2,2.8057765263077945e+0
2.0850425212606303e-2,2.8145183988001592e+0
2.0890445222611305e-2,2.8232254433378801e+0
2.0930465232616310e-2,2.8318977986768243e+0
2.0970485242621312e-2,2.8405356030200521e+0
2.1010505252626314e-2,2.8491389940200222e+0
2.1050525262631316e-2,2.8577081087807752e+0
2.1090545272636319e-2,2.8662430804018926e+0
2.1130565282641321e-2,2.8747440475959638e+0
2.1170585292646323e-2,2.8832111466279247e+0
2.1210605302651325e-2,2.8916445124297305e+0
2.1250625312656330e-2,2.9000442793957597e+0
2.1290645322661332e-2,2.9084105813849654e+0
2.1330665332666334e-2,2.9167435517229956e+0
2.1370685342671336e-2,2.9250433232043251e+0
2.1410705352676342e-2,2.9333100280943758e+0
2.1450725362681344e-2,2.9305068996297301e+0
2.1490745372686342e-2,2.9188316516613262e+0
2.1530765382691344e-2,2.9072029168905837e+0
2.1570785392696346e-2,2.8956205114063591e+0
2.1610805402701352e-2,2.8840842506483990e+0
2.1650825412706354e-2,2.8725939507746907e+0
2.1690845422711356e-2,2.8611494286754358e+0
2.1730865432716358e-2,2.8497505019703575e+0
2.1770885442721363e-2,2.8383969890057812e+0
2.1810905452726365e-2,2.8270887088517553e+0
2.1850925462731364e-2,2.8158254812991528e+0
2.1890945472736366e-2,2.8046071268568062e+0
2.1930965482741371e-2,2.7934334667486489e+0
2.1970985492746373e-2,2.7823043229108642e+0
2.2011005502751375e-2,2.7712195179890462e+0
2.2051025512756377e-2,2.7601788753353791e+0
2.2091045522761383e-2,2.7491822190058133e+0
2.2131065532766385e-2,2.7382293737572678e+0
2.2171085542771387e-2,2.7273201650448389e+0
2.2211105552776389e-2,2.7164544190190134e+0
2.2251125562781391e-2,2.7056319625229017e+0
2.2291145572786393e-2,2.6948526230894743e+0
2.2331165582791395e-2,2.6841162289388185e+0
2.2371185592796397e-2,2.6734226089754021e+0
2.2411205602801403e-2,2.6627715927853361e+0
2.2451225612806405e-2,2.6532829113473180e+0
2.2491245622811407e-2,2.6626322207878110e+0
2.2531265632816409e-2,2.6719443814979931e+0
2.2571285642821411e-2,2.6812194423486280e+0
2.2611305652826416e-2,2.6904575510199344e+0
2.2651325662831415e-2,2.6996588547291389e+0
2.2691345672836417e-2,2.7088235001085015e+0
2.2731365682841419e-2,2.7179516332061064e+0
2.2771385692846424e-2,2.7270433994881822e+0
2.2811405702851426e-2,2.7360989438414127e+0
2.2851425712856428e-2,2.7451184105752500e+0
2.2891445722861430e-2,2.7541019434242120e+0
2.2931465732866436e-2,2.7630496855501732e+0
2.2971485742871438e-2,2.7719617795446436e+0
2.3011505752876440e-2,2.7808383674310462e+0
2.3051525762881438e-2,2.7896795906669789e+0
2.3091545772886444e-2,2.7984855901464680e+0
2.3131565782891446e-2,2.8072565062022088e+0
2.3171585792896448e-2,2.8159924786078085e+0
2.3211605802901450e-2,2.8246936465800130e+0
