# diode-clamp probe=out h=0.000001 steps=2000
t,v
2.5612806403201602e-4,6.4889868916852178e-1
2.5712856428214106e-4,6.4888454870315759e-1
2.5812906453226615e-4,6.4886827041076234e-1
2.5912956478239119e-4,6.4884985287354868e-1
2.6013006503251628e-4,6.4882929448614257e-1
2.6113056528264132e-4,6.4880659345499070e-1
2.6213106553276642e-4,6.4878174779768627e-1
2.6313156578289146e-4,6.4875475534221150e-1
2.6413206603301650e-4,6.4872561372612692e-1
2.6513256628314159e-4,6.4869432039567432e-1
2.6613306653326663e-4,6.4866087260480854e-1
2.6713356678339172e-4,6.4862526741416049e-1
2.6813406703351676e-4,6.4858750168991564e-1
2.6913456728364186e-4,6.4854757210262282e-1
2.7013506753376690e-4,6.4850547512592049e-1
2.7113556778389199e-4,6.4846120703519183e-1
2.7213606803401703e-4,6.4841476390612662e-1
2.7313656828414207e-4,6.4836614161322770e-1
2.7413706853426716e-4,6.4831533582820045e-1
2.7513756878439220e-4,6.4826234201829147e-1
2.7613806903451730e-4,6.4820715544452900e-1
2.7713856928464234e-4,6.4814977115987737e-1
2.7813906953476743e-4,6.4809018400729401e-1
2.7913956978489247e-4,6.4802838861773115e-1
2.8014007003501751e-4,6.4796437940800222e-1
2.8114057028514260e-4,6.4789815057859790e-1
2.8214107053526764e-4,6.4782969611137520e-1
2.8314157078539274e-4,6.4775900976716083e-1
2.8414207103551778e-4,6.4768608508327707e-1
2.8514257128564287e-4,6.4761091537093707e-1
2.8614307153576791e-4,6.4753349371255764e-1
2.8714357178589300e-4,6.4745381295895310e-1
2.8814407203601804e-4,6.4737186572643657e-1
2.8914457228614303e-4,6.4728764439380104e-1
2.9014507253626812e-4,6.4720114109920168e-1
2.9114557278639316e-4,6.4711234773690729e-1
2.9214607303651826e-4,6.4702125595393944e-1
2.9314657328664330e-4,6.4692785714660050e-1
2.9414707353676839e-4,6.4683214245686282e-1
2.9514757378689343e-4,6.4673410276865018e-1
2.9614807403701847e-4,6.4663372870395885e-1
2.9714857428714356e-4,6.4653101061889029e-1
2.9814907453726860e-4,6.4642593859949837e-1
2.9914957478739370e-4,6.4631850245752587e-1
3.0015007503751874e-4,6.4620869172598927e-1
3.0115057528764383e-4,6.4609649565460736e-1
3.0215107553776887e-4,6.4598190320509274e-1
3.0315157578789397e-4,6.4586490304625532e-1
3.0415207603801900e-4,6.4574548354898309e-1
3.0515257628814404e-4,6.4562363278101675e-1
3.0615307653826914e-4,6.4549933850158525e-1
3.0715357678839418e-4,6.4537258815583742e-1
3.0815407703851927e-4,6.4524336886910627e-1
3.0915457728864431e-4,6.4511166744097170e-1
3.1015507753876941e-4,6.4497747033913977e-1
3.1115557778889445e-4,6.4484076369312182e-1
3.1215607803901949e-4,6.4470153328769386e-1
3.1315657828914458e-4,6.4455976455614128e-1
3.1415707853926962e-4,6.4441544257330463e-1
3.1515757878939471e-4,6.4426855204837008e-1
3.1615807903951975e-4,6.4411907731742923e-1
3.1715857928964485e-4,6.4396700233581317e-1
3.1815907953976989e-4,6.4381231067014644e-1
3.1915957978989498e-4,6.4365498549015543e-1
3.2016008004002002e-4,6.4349500956020633e-1
3.2116058029014506e-4,6.4333236523055259e-1
3.2216108054027015e-4,6.4316703442829970e-1
3.2316158079039519e-4,6.4299899864807109e-1
3.2416208104052029e-4,6.4282823894236263e-1
3.2516258129064533e-4,6.4265473591156330e-1
3.2616308154077042e-4,6.4247846969365230e-1
3.2716358179089546e-4,6.4229941995355277e-1
3.2816408204102050e-4,6.4211756587211166e-1
3.2916458229114559e-4,6.4193288613471078e-1
3.3016508254127063e-4,6.4174535891951334e-1
3.3116558279139573e-4,6.4155496188526251e-1
3.3216608304152077e-4,6.4136167215870898e-1
3.3316658329164586e-4,6.4116546632157534e-1
3.3416708354177090e-4,6.4096632039708024e-1
3.3516758379189599e-4,6.4076420983599358e-1
3.3616808404202103e-4,6.4055910950220452e-1
3.3716858429214607e-4,6.4035099365778625e-1
3.3816908454227117e-4,6.4013983594752444e-1
3.3916958479239621e-4,6.3992560938289855e-1
3.4017008504252130e-4,6.3970828632551469e-1
3.4117058529264634e-4,6.3948783846991242e-1
3.4217108554277143e-4,6.3926423682577416e-1
3.4317158579289647e-4,6.3903745169947757e-1
3.4417208604302151e-4,6.3880745267499628e-1
3.4517258629314661e-4,6.3857420859406422e-1
3.4617308654327165e-4,6.3833768753565046e-1
3.4717358679339674e-4,6.3809785679465236e-1
3.4817408704352178e-4,6.3785468285977065e-1
3.4917458729364688e-4,6.3760813139061789e-1
3.5017508754377191e-4,6.3735816719388527e-1
3.5117558779389701e-4,6.3710475419866619e-1
3.5217608804402199e-4,6.3684785543079137e-1
3.5317658829414703e-4,6.3658743298620202e-1
3.5417708854427213e-4,6.3632344800327556e-1
3.5517758879439717e-4,6.3605586063407804e-1
3.5617808904452226e-4,6.3578463001449015e-1
3.5717858929464730e-4,6.3550971423311675e-1
3.5817908954477240e-4,6.3523107029901504e-1
3.5917958979489743e-4,6.3494865410806833e-1
3.6018009004502247e-4,6.3466242040803023e-1
3.6118059029514757e-4,6.3437232276213085e-1
3.6218109054527261e-4,6.3407831351119714e-1
3.6318159079539770e-4,6.3378034373420200e-1
3.6418209104552274e-4,6.3347836320715167e-1
3.6518259129564784e-4,6.3317232036026905e-1
3.6618309154577288e-4,6.3286216223333658e-1
3.6718359179589791e-4,6.3254783442916374e-1
3.6818409204602301e-4,6.3222928106501419e-1
3.6918459229614805e-4,6.3190644472194746e-1
3.7018509254627314e-4,6.3157926639193396e-1
3.7118559279639818e-4,6.3124768542264253e-1
3.7218609304652328e-4,6.3091163945975393e-1
3.7318659329664832e-4,6.3057106438670874e-1
3.7418709354677341e-4,6.3022589426170161e-1
3.7518759379689845e-4,6.2987606125181173e-1
3.7618809404702349e-4,6.2952149556409109e-1
3.7718859429714858e-4,6.2916212537347116e-1
3.7818909454727362e-4,6.2879787674723364e-1
3.7918959479739872e-4,6.2842867356596654e-1
3.8019009504752376e-4,6.2805443744071443e-1
3.8119059529764885e-4,6.2767508762611801e-1
3.8219109554777389e-4,6.2729054092936176e-1
3.8319159579789893e-4,6.2690071161462535e-1
3.8419209604802402e-4,6.2650551130279197e-1
3.8519259629814906e-4,6.2610484886614837e-1
3.8619309654827416e-4,6.2569863031773421e-1
3.8719359679839920e-4,6.2528675869507377e-1
3.8819409704852429e-4,6.2486913393788812e-1
3.8919459729864933e-4,6.2444565275941111e-1
3.9019509754877442e-4,6.2401620851097994e-1
3.9119559779889946e-4,6.2358069103938751e-1
3.9219609804902450e-4,6.2313898653656430e-1
3.9319659829914960e-4,6.2269097738112344e-1
3.9419709854927464e-4,6.2223654197117551e-1
3.9519759879939973e-4,6.2177555454787992e-1
3.9619809904952477e-4,6.2130788500909528e-1
3.9719859929964986e-4,6.2083339871245369e-1
3.9819909954977490e-4,6.2035195626714867e-1
3.9919959979990000e-4,6.1986341331363626e-1
4.0020010005002504e-4,6.1936762029039838e-1
4.0120060030015008e-4,6.1886442218689741e-1
4.0220110055027517e-4,6.1835365828166056e-1
4.0320160080040021e-4,6.1783516186446108e-1
4.0420210105052531e-4,6.1730875994142942e-1
4.0520260130065034e-4,6.1677427292177944e-1
4.0620310155077544e-4,6.1623151428482459e-1
4.0720360180090048e-4,6.1568029022574577e-1
4.0820410205102552e-4,6.1512039927845730e-1
4.0920460230115061e-4,6.1455163191383111e-1
4.1020510255127565e-4,6.1397377011127707e-1
4.1120560280140075e-4,6.1338658690156156e-1
4.1220610305152579e-4,6.1278984587852570e-1
4.1320660330165088e-4,6.1218330067714577e-1
4.1420710355177592e-4,6.1156669441512468e-1
4.1520760380190101e-4,6.1093975909489662e-1
4.1620810405202605e-4,6.1030221496269255e-1
4.1720860430215104e-4,6.0965376982090880e-1
4.1820910455227613e-4,6.0899411828963335e-1
4.1920960480240117e-4,6.0832294101282225e-1
4.2021010505252627e-4,6.0763990380402422e-1
4.2121060530265131e-4,6.0694465672616538e-1
4.2221110555277640e-4,6.0623683309913612e-1
4.2321160580290144e-4,6.0551604842834250e-1
4.2421210605302648e-4,6.0478189924659043e-1
4.2521260630315157e-4,6.0403396186082470e-1
4.2621310655327661e-4,6.0327179099414363e-1
4.2721360680340171e-4,6.0249491831257296e-1
4.2821410705352675e-4,6.0170285082467745e-1
4.2921460730365184e-4,6.0089506914066737e-1
4.3021510755377688e-4,6.0007102557604997e-1
4.3121560780390192e-4,5.9923014208295500e-1
4.3221610805402701e-4,5.9837180799015266e-1
4.3321660830415205e-4,5.9749537753011250e-1
4.3421710855427715e-4,5.9660016712893493e-1
4.3521760880440219e-4,5.9568545243135484e-1
4.3621810905452728e-4,5.9475046502941342e-1
4.3721860930465232e-4,5.9379438885880764e-1
4.3821910955477741e-4,5.9281635622199835e-1
4.3921960980490245e-4,5.9181544339086334e-1
4.4022011005502749e-4,5.9079066573507233e-1
4.4122061030515259e-4,5.8974097231350553e-1
4.4222111055527763e-4,5.8866523985715358e-1
4.4322161080540272e-4,5.8756226605967909e-1
4.4422211105552776e-4,5.8643076207899592e-1
4.4522261130565285e-4,5.8526934413645626e-1
4.4622311155577789e-4,5.8407652408159039e-1
4.4722361180590293e-4,5.8285069876703210e-1
4.4822411205602803e-4,5.8159013805059023e-1
4.4922461230615307e-4,5.8029297120823997e-1
4.5022511255627816e-4,5.7895717150118919e-1
4.5122561280640320e-4,5.7758053859100666e-1
4.5222611305652829e-4,5.7616067843650098e-1
4.5322661330665333e-4,5.7469498023203514e-1
4.5422711355677843e-4,5.7318058985543474e-1
4.5522761380690347e-4,5.7161437917997593e-1
4.5622811405702851e-4,5.6999291046345812e-1
4.5722861430715360e-4,5.6831239484849716e-1
4.5822911455727864e-4,5.6656864378380956e-1
4.5922961480740373e-4,5.6475701188925331e-1
4.6023011505752877e-4,5.6287232942149146e-1
4.6123061530765387e-4,5.6090882202382264e-1
4.6223111555777891e-4,5.5886001483123982e-1
4.6323161580790395e-4,5.5671861719747728e-1
4.6423211605802904e-4,5.5447638325288018e-1
4.6523261630815408e-4,5.5212394209245197e-1
4.6623311655827918e-4,5.4965058950343904e-1
4.6723361680840422e-4,5.4704403058238293e-1
4.6823411705852931e-4,5.4429005909499950e-1
4.6923461730865435e-4,5.4137215460697130e-1
4.7023511755877944e-4,5.3827097169558924e-1
4.7123561780890448e-4,5.3496328033201357e-1
4.7223611805902952e-4,5.3142261490910647e-1
4.7323661830915462e-4,5.2761609645027119e-1
4.7423711855927966e-4,5.2350422760236415e-1
4.7523761880940475e-4,5.1903868104152850e-1
4.7623811905952979e-4,5.1415965043544254e-1
4.7723861930965488e-4,5.0879226154333623e-1
4.7823911955977992e-4,5.0284164899899497e-1
4.7923961980990496e-4,4.9618619226645333e-1
4.8024012006003000e-4,4.8866830452404575e-1
4.8124062031015504e-4,4.8008226308482088e-1
4.8224112056028014e-4,4.7015935040553314e-1
4.8324162081040518e-4,4.5855329252895144e-1
4.8424212106053027e-4,4.4483619654476969e-1
4.8524262131065531e-4,4.2852957460082475e-1
4.8624312156078040e-4,4.0920933674448173e-1
4.8724362181090544e-4,3.8669722306233628e-1
4.8824412206103048e-4,3.6123484634536218e-1
4.8924462231115552e-4,3.3344758646485306e-1
4.9024512256128062e-4,3.0408579436210803e-1
4.9124562281140571e-4,2.7377653244409683e-1
4.9224612306153080e-4,2.4293957811937672e-1
4.9324662331165579e-4,2.1182094539428106e-1
4.9424712356178088e-4,1.8055452228143096e-1
4.9524762381190598e-4,1.4921053186244257e-1
4.9624812406203096e-4,1.1782532853167130e-1
4.9724862431215606e-4,8.6417827491842625e-2
4.9824912456228115e-4,5.4998116551429950e-2
4.9924962481240624e-4,2.3571852248460611e-2
5.0025012506253123e-4,-7.8575236889492205e-3
5.0125062531265632e-4,-3.9287674039282558e-2
5.0225112556278142e-4,-7.0716811753913394e-2
5.0325162581290640e-4,-1.0214342369232127e-1
5.0425212606303150e-4,-1.3356613308162879e-1
5.0525262631315659e-4,-1.6498363541485639e-1
5.0625312656328168e-4,-1.9639465145022841e-1
5.0725362681340667e-4,-2.2779792048079020e-1
5.0825412706353176e-4,-2.5919219425767870e-1
5.0925462731365686e-4,-2.9057622909102981e-1
5.1025512756378195e-4,-3.2194878331169230e-1
5.1125562781390694e-4,-3.5330861640497158e-1
5.1225612806403203e-4,-3.8465448869224528e-1
5.1325662831415713e-4,-4.1598516121742096e-1
5.1425712856428211e-4,-4.4729939571772948e-1
5.1525762881440720e-4,-4.7859595463308818e-1
5.1625812906453230e-4,-5.0987360113338598e-1
5.1725862931465739e-4,-5.4113109915524671e-1
5.1825912956478238e-4,-5.7236721344467467e-1
5.1925962981490747e-4,-6.0358070959994958e-1
5.2026013006503257e-4,-6.3477035411914373e-1
5.2126063031515755e-4,-6.6593491444653763e-1
5.2226113056528264e-4,-6.9707315902011202e-1
5.2326163081540774e-4,-7.2818385731992086e-1
5.2426213106553283e-4,-7.5926577991559940e-1
5.2526263131565782e-4,-7.9031769851533085e-1
5.2626313156578291e-4,-8.2133838601350151e-1
5.2726363181590801e-4,-8.5232661653883357e-1
5.2826413206603299e-4,-8.8328116550343183e-1
5.2926463231615809e-4,-9.1420080965133999e-1
5.3026513256628318e-4,-9.4508432710502122e-1
5.3126563281640827e-4,-9.7593049741526749e-1
5.3226613306653326e-4,-1.0067381016084773e+0
5.3326663331665835e-4,-1.0375059222369682e+0
5.3426713356678345e-4,-1.0682327434231482e+0
5.3526763381690843e-4,-1.0989173509101455e+0
5.3626813406703353e-4,-1.1295585321102695e+0
5.3726863431715862e-4,-1.1601550761506436e+0
5.3826913456728371e-4,-1.1907057739239086e+0
5.3926963481740870e-4,-1.2212094181332078e+0
5.4027013506753379e-4,-1.2516648033421425e+0
5.4127063531765889e-4,-1.2820707260199440e+0
5.4227113556778398e-4,-1.3124259845919863e+0
5.4327163581790897e-4,-1.3427293794847883e+0
5.4427213606803406e-4,-1.3729797131753698e+0
5.4527263631815915e-4,-1.4031757902362030e+0
5.4627313656828414e-4,-1.4333164173854198e+0
5.4727363681840923e-4,-1.4634004035312620e+0
5.4827413706853433e-4,-1.4934265598206156e+0
5.4927463731865942e-4,-1.5233936996857047e+0
5.5027513756878441e-4,-1.5533006388913226e+0
5.5127563781890950e-4,-1.5831461955795685e+0
5.5227613806903459e-4,-1.6129291903206373e+0
5.5327663831915958e-4,-1.6426484461560384e+0
5.5427713856928467e-4,-1.6723027886453987e+0
5.5527763881940977e-4,-1.7018910459138903e+0
5.5627813906953486e-4,-1.7314120486986033e+0
5.5727863931965985e-4,-1.7608646303943889e+0
5.5827913956978494e-4,-1.7902476270991563e+0
5.5927963981991004e-4,-1.8195598776606243e+0
5.6028014007003502e-4,-1.8488002135004804e+0
5.6128064032016011e-4,-1.8779674623018796e+0
5.6228114057028521e-4,-1.9070604973143221e+0
5.6328164082041030e-4,-1.9360781688478790e+0
5.6428214107053529e-4,-1.9650193301900043e+0
5.6528264132066038e-4,-1.9938828376525588e+0
5.6628314157078548e-4,-2.0226675506157017e+0
5.6728364182091046e-4,-2.0513723315733854e+0
5.6828414207103555e-4,-2.0799960461783416e+0
5.6928464232116065e-4,-2.1085375632859495e+0
5.7028514257128574e-4,-2.1369957550035918e+0
5.7128564282141073e-4,-2.1653694967259156e+0
5.7228614307153582e-4,-2.1936576671881265e+0
5.7328664332166092e-4,-2.2218591485085053e+0
5.7428714357178601e-4,-2.2499728262272636e+0
5.7528764382191100e-4,-2.2779975893578386e+0
5.7628814407203609e-4,-2.3059323304244388e+0
