# pwm-20 probe=out h=0.00001 steps=8000
t,v
4.0020010005002498e-3,3.6645247774014722e+0
4.0420210105052527e-3,3.6499251678631071e+0
4.0820410205102556e-3,3.6355871485859219e+0
4.1220610305152576e-3,3.6410228715315127e+0
4.1620810405202605e-3,3.6464370889424940e+0
4.2021010505252625e-3,3.6518297360518011e+0
4.2421210605302654e-3,3.6572008986531079e+0
4.2821410705352675e-3,3.6625506623397204e+0
4.3221610805402703e-3,3.6678791123656787e+0
4.3621810905452732e-3,3.6731863336453894e+0
4.4022011005502753e-3,3.6784724107549627e+0
4.4422211105552781e-3,3.6837374279335484e+0
4.4822411205602802e-3,3.6889814690846854e+0
4.5222611305652831e-3,3.6780393225110801e+0
4.5622811405702859e-3,3.6633858748274211e+0
4.6023011505752880e-3,3.6487908065626531e+0
4.6423211605802900e-3,3.6342538855832895e+0
4.6823411705852920e-3,3.6197748802340390e+0
4.7223611805902949e-3,3.6053535597770150e+0
4.7623811905952978e-3,3.5909896943935342e+0
4.8024012006002998e-3,3.5766830551805215e+0
4.8424212106053027e-3,3.5624334141468506e+0
4.8824412206103047e-3,3.5482405442097273e+0
4.9224612306153076e-3,3.5341042191910601e+0
4.9624812406203105e-3,3.5200242138138620e+0
5.0025012506253125e-3,3.5060003036986540e+0
5.0425212606303154e-3,3.4920322653598919e+0
5.0825412706353174e-3,3.4781198762024115e+0
5.1225612806403203e-3,3.4642629145178683e+0
5.1625812906453232e-3,3.4504611594812173e+0
5.2026013006503252e-3,3.4367143911471842e+0
5.2426213106553281e-3,3.4230223904467687e+0
5.2826413206603301e-3,3.4093849391837452e+0
5.3226613306653330e-3,3.3958018200311901e+0
5.3626813406703359e-3,3.3822728165280180e+0
5.4027013506753379e-3,3.3687977130755371e+0
5.4427213606803408e-3,3.3553762949339987e+0
5.4827413706853428e-3,3.3420083482191929e+0
5.5227613806903457e-3,3.3286936598990282e+0
5.5627813906953478e-3,3.3154320177901404e+0
5.6028014007003506e-3,3.3022232105545122e+0
5.6428214107053527e-3,3.2890670276961051e+0
5.6828414207103547e-3,3.2759632595575057e+0
5.7228614307153576e-3,3.2629116973165786e+0
5.7628814407203596e-3,3.2499121329831455e+0
5.8029014507253625e-3,3.2369643593956687e+0
5.8429214607303654e-3,3.2240681702179468e+0
5.8829414707353674e-3,3.2112233599358317e+0
5.9229614807403703e-3,3.1984297238539510e+0
5.9629814907453723e-3,3.1856870580924448e+0
6.0030015007503752e-3,3.1729951595837163e+0
6.0430215107553781e-3,3.1603538260692012e+0
6.0830415207603801e-3,3.1477628560961364e+0
6.1230615307653830e-3,3.1355271771852173e+0
6.1630815407703850e-3,3.1429552216985615e+0
6.2031015507753879e-3,3.1503537606614902e+0
6.2431215607803908e-3,3.1577228236030948e+0
6.2831415707853928e-3,3.1650625279176023e+0
6.3231615807903957e-3,3.1723729905703903e+0
6.3631815907953977e-3,3.1796543280613152e+0
6.4032016008004006e-3,3.1869066564261077e+0
6.4432216108054035e-3,3.1941300912381982e+0
6.4832416208104055e-3,3.2013247476105775e+0
6.5232616308154084e-3,3.2084907401976150e+0
6.5632816408204104e-3,3.1993612341118629e+0
6.6033016508254133e-3,3.1866148584314296e+0
6.6433216608304162e-3,3.1739192643443208e+0
6.6833416708354174e-3,3.1612742499661417e+0
6.7233616808404202e-3,3.1486796137908382e+0
6.7633816908454223e-3,3.1361351551099150e+0
6.8034017008504252e-3,3.1236406740144336e+0
6.8434217108554272e-3,3.1111959713919051e+0
6.8834417208604301e-3,3.0988008489231076e+0
6.9234617308654330e-3,3.0864551090789307e+0
6.9634817408704350e-3,3.0741585551172284e+0
7.0035017508754379e-3,3.0619109910796807e+0
7.0435217608804399e-3,3.0497122217886723e+0
7.0835417708854428e-3,3.0375620528441827e+0
7.1235617808904457e-3,3.0254602906206882e+0
7.1635817908954477e-3,3.0134067422640767e+0
7.2036018009004506e-3,3.0014012156885714e+0
7.2436218109054526e-3,2.9894435195736744e+0
7.2836418209104555e-3,2.9775334633611141e+0
7.3236618309154584e-3,2.9656708572518093e+0
7.3636818409204604e-3,2.9538555122028445e+0
7.4037018509254633e-3,2.9420872399244598e+0
7.4437218609304653e-3,2.9303658528770469e+0
7.4837418709354682e-3,2.9186911642681630e+0
7.5237618809404711e-3,2.9070629880495509e+0
7.5637818909454731e-3,2.8954811389141777e+0
7.6038019009504760e-3,2.8839454322932800e+0
7.6438219109554780e-3,2.8724556843534241e+0
7.6838419209604800e-3,2.8610117119935721e+0
7.7238619309654829e-3,2.8496133328421660e+0
7.7638819409704849e-3,2.8382603652542295e+0
7.8039019509754878e-3,2.8269526283084589e+0
7.8439219609804899e-3,2.8156899418043508e+0
7.8839419709854919e-3,2.8044721262593266e+0
7.9239619809904956e-3,2.7932990029058704e+0
7.9639819909954977e-3,2.7821703936886859e+0
8.0040020010004997e-3,2.7710861212618543e+0
8.0440220110055034e-3,2.7600460089860048e+0
8.0840420210105055e-3,2.7490498809255111e+0
8.1240620310155092e-3,2.7380975618456769e+0
8.1640820410205112e-3,2.7275959061491806e+0
8.2041020510255115e-3,2.7366489773350851e+0
8.2441220610305153e-3,2.7456662540391621e+0
8.2841420710355173e-3,2.7546476056150464e+0
8.3241620810405210e-3,2.7635931751532579e+0
8.3641820910455213e-3,2.7725031052102773e+0
8.4042021010505251e-3,2.7813775377750813e+0
8.4442221110555271e-3,2.7902166142709612e+0
8.4842421210605309e-3,2.7990204755577741e+0
8.5242621310655329e-3,2.8077892619341860e+0
8.5642821410705349e-3,2.8165231131399082e+0
8.6043021510755369e-3,2.8088537266322890e+0
8.6443221610805407e-3,2.7976631480508543e+0
8.6843421710855427e-3,2.7865171530661823e+0
8.7243621810905465e-3,2.7754155641318685e+0
8.7643821910955468e-3,2.7643582043335702e+0
8.8044022011005505e-3,2.7533448974608459e+0
8.8444222111055525e-3,2.7423754680052728e+0
8.8844422211105563e-3,2.7314497411576659e+0
8.9244622311155583e-3,2.7205675428052767e+0
8.9644822411205603e-3,2.7097286995290339e+0
9.0045022511255624e-3,2.6989330386007691e+0
9.0445222611305661e-3,2.6881803879804727e+0
9.0845422711355681e-3,2.6774705763135480e+0
9.1245622811405719e-3,2.6668034329280808e+0
9.1645822911455722e-3,2.6561787878321197e+0
9.2046023011505759e-3,2.6455964717109639e+0
9.2446223111555779e-3,2.6350563159244733e+0
9.2846423211605800e-3,2.6245581525043731e+0
9.3246623311655837e-3,2.6141018141515779e+0
9.3646823411705840e-3,2.6036871342335339e+0
9.4047023511755878e-3,2.5933139467815516e+0
9.4447223611805898e-3,2.5829820864881690e+0
9.4847423711855935e-3,2.5726913887045133e+0
9.5247623811905956e-3,2.5624416894376791e+0
9.5647823911955976e-3,2.5522328253481161e+0
9.6048024012005996e-3,2.5420646337470223e+0
9.6448224112056034e-3,2.5319369525937523e+0
9.6848424212106054e-3,2.5218496204932399e+0
9.7248624312156091e-3,2.5118024766934197e+0
9.7648824412206094e-3,2.5017953610826695e+0
9.8049024512256132e-3,2.4918281141872574e+0
9.8449224612306152e-3,2.4819005771687990e+0
9.8849424712356190e-3,2.4720125918217279e+0
9.9249624812406210e-3,2.4621640005707772e+0
9.9649824912456230e-3,2.4523546464684607e+0
1.0005002501250625e-2,2.4425843731925800e+0
1.0045022511255629e-2,2.4328530250437255e+0
1.0085042521260631e-2,2.4231604469428043e+0
1.0125062531265635e-2,2.4135064844285612e+0
1.0165082541270635e-2,2.4038909836551219e+0
1.0205102551275639e-2,2.3948227651843137e+0
1.0245122561280641e-2,2.4052015684932337e+0
1.0285142571285643e-2,2.4155393448818181e+0
1.0325162581290646e-2,2.4258359352139163e+0
1.0365182591295647e-2,2.4360915035459767e+0
1.0405202601300650e-2,2.4463062133107645e+0
1.0445222611305652e-2,2.4564802272902933e+0
1.0485242621310656e-2,2.4666137076180519e+0
1.0525262631315658e-2,2.4767068157815801e+0
1.0565282641320660e-2,2.4867597126250507e+0
1.0605302651325662e-2,2.4967725583518252e+0
1.0645322661330666e-2,2.4902756235805108e+0
1.0685342671335668e-2,2.4803542683871149e+0
1.0725362681340672e-2,2.4704724401681752e+0
1.0765382691345672e-2,2.4606299815277537e+0
1.0805402701350676e-2,2.4508267356169871e+0
1.0845422711355678e-2,2.4410625462109210e+0
1.0885442721360682e-2,2.4313372577069923e+0
1.0925462731365682e-2,2.4216507151225670e+0
1.0965482741370686e-2,2.4120027640924642e+0
1.1005502751375688e-2,2.4023932508665005e+0
1.1045522761380691e-2,2.3928220223070413e+0
1.1085542771385693e-2,2.3832889258865553e+0
1.1125562781390696e-2,2.3737938096851856e+0
1.1165582791395698e-2,2.3643365223883306e+0
1.1205602801400701e-2,2.3549169132842342e+0
1.1245622811405703e-2,2.3455348322615772e+0
1.1285642821410705e-2,2.3361901298070920e+0
1.1325662831415707e-2,2.3268826570031753e+0
1.1365682841420709e-2,2.3176122655255185e+0
1.1405702851425713e-2,2.3083788076407390e+0
1.1445722861430715e-2,2.2991821362040366e+0
1.1485742871435719e-2,2.2900221046568330e+0
1.1525762881440719e-2,2.2808985670244506e+0
1.1565782891445723e-2,2.2718113779137767e+0
1.1605802901450725e-2,2.2627603925109541e+0
1.1645822911455729e-2,2.2537454665790619e+0
1.1685842921460731e-2,2.2447664564558329e+0
1.1725862931465733e-2,2.2358232190513494e+0
1.1765882941470735e-2,2.2269156118457718e+0
1.1805902951475739e-2,2.2180434928870638e+0
1.1845922961480741e-2,2.2092067207887314e+0
1.1885942971485744e-2,2.2004051547275703e+0
1.1925962981490745e-2,2.1916386544414199e+0
1.1965982991495748e-2,2.1829070802269288e+0
1.2006003001500750e-2,2.1742102929373295e+0
1.2046023011505754e-2,2.1655481539802208e+0
1.2086043021510756e-2,2.1569205253153583e+0
1.2126063031515758e-2,2.1483272694524542e+0
1.2166083041520760e-2,2.1397682494489878e+0
1.2206103051525764e-2,2.1312433289080204e+0
1.2246123061530766e-2,2.1233632909612568e+0
1.2286143071535770e-2,2.1348235679748000e+0
1.2326163081540770e-2,2.1462385400707831e+0
1.2366183091545772e-2,2.1576080346034994e+0
1.2406203101550776e-2,2.1689322326488556e+0
1.2446223111555778e-2,2.1802113146683570e+0
1.2486243121560782e-2,2.1914454604058689e+0
1.2526263131565782e-2,2.2026348488891614e+0
1.2566283141570786e-2,2.2137796584327578e+0
1.2606303151575788e-2,2.2248800666407651e+0
1.2646323161580791e-2,2.2359362504097118e+0
1.2686343171585793e-2,2.2303771363459588e+0
1.2726363181590795e-2,2.2214912278812848e+0
1.2766383191595797e-2,2.2126407211476309e+0
1.2806403201600801e-2,2.2038254751646162e+0
1.2846423211605803e-2,2.1950453494528794e+0
1.2886443221610807e-2,2.1863002040919826e+0
1.2926463231615807e-2,2.1775898997189298e+0
1.2966483241620811e-2,2.1689142975259483e+0
1.3006503251625813e-2,2.1602732592582834e+0
1.3046523261630817e-2,2.1516666472119903e+0
1.3086543271635819e-2,2.1430943242317451e+0
1.3126563281640821e-2,2.1345561537086515e+0
1.3166583291645823e-2,2.1260519995780705e+0
1.3206603301650827e-2,2.1175817263174475e+0
1.3246623311655829e-2,2.1091451989441561e+0
1.3286643321660832e-2,2.1007422830133446e+0
1.3326663331665833e-2,2.0923728446157970e+0
1.3366683341670835e-2,2.0840367503757911e+0
1.3406703351675838e-2,2.0757338674489825e+0
1.3446723361680840e-2,2.0674640635202834e+0
1.3486743371685843e-2,2.0592272068017534e+0
1.3526763381690845e-2,2.0510231660304985e+0
1.3566783391695848e-2,2.0428518104665816e+0
1.3606803401700850e-2,2.0347130098909396e+0
1.3646823411705854e-2,2.0266066346033043e+0
1.3686843421710854e-2,2.0185325554201397e+0
1.3726863431715858e-2,2.0104906436725805e+0
1.3766883441720860e-2,2.0024807712043855e+0
1.3806903451725864e-2,1.9945028103698887e+0
1.3846923461730866e-2,1.9865566340319707e+0
1.3886943471735868e-2,1.9786421155600318e+0
1.3926963481740870e-2,1.9707591288279718e+0
1.3966983491745874e-2,1.9629075482121809e+0
1.4007003501750876e-2,1.9550872485895421e+0
1.4047023511755879e-2,1.9472981053354284e+0
1.4087043521760880e-2,1.9395399943217244e+0
1.4127063531765884e-2,1.9318127919148440e+0
1.4167083541770886e-2,1.9241163749737635e+0
1.4207103551775889e-2,1.9164506208480572e+0
1.4247123561780891e-2,1.9088154073759416e+0
1.4287143571785893e-2,1.9019232163305542e+0
1.4327163581790895e-2,1.9142660166323011e+0
1.4367183591795897e-2,1.9265596961461400e+0
1.4407203601800901e-2,1.9388043972468445e+0
1.4447223611805903e-2,1.9510003150132738e+0
1.4487243621810905e-2,1.9631476437993032e+0
1.4527263631815907e-2,1.9752465771851457e+0
1.4567283641820911e-2,1.9872973079797900e+0
1.4607303651825913e-2,1.9993000282240656e+0
1.4647323661830917e-2,2.0112549291937074e+0
1.4687343671835917e-2,2.0231622257172903e+0
1.4727363681840921e-2,2.0183488529095150e+0
1.4767383691845923e-2,2.0103076722060482e+0
1.4807403701850927e-2,2.0022985277477732e+0
1.4847423711855929e-2,1.9943212920250419e+0
1.4887443721860931e-2,1.9863758379137915e+0
1.4927463731865933e-2,1.9784620387949206e+0
1.4967483741870936e-2,1.9705797685537620e+0
1.5007503751875938e-2,1.9627289015780964e+0
1.5047523761880942e-2,1.9549093127561463e+0
1.5087543771885942e-2,1.9471208774745850e+0
1.5127563781890946e-2,1.9393634716165471e+0
1.5167583791895948e-2,1.9316369715596564e+0
1.5207603801900952e-2,1.9239412541740504e+0
1.5247623811905954e-2,1.9162761968204240e+0
1.5287643821910956e-2,1.9086416773480672e+0
1.5327663831915958e-2,1.9010375740929264e+0
1.5367683841920960e-2,1.8934637658756599e+0
1.5407703851925964e-2,1.8859201319997094e+0
1.5447723861930966e-2,1.8784065522493776e+0
1.5487743871935968e-2,1.8709229068879072e+0
1.5527763881940970e-2,1.8634690766555801e+0
1.5567783891945974e-2,1.8560449427678114e+0
1.5607803901950976e-2,1.8486503869132598e+0
1.5647823911955978e-2,1.8412852912519373e+0
1.5687843921960980e-2,1.8339495384133382e+0
1.5727863931965985e-2,1.8266430114945622e+0
1.5767883941970984e-2,1.8193655940584601e+0
1.5807903951975989e-2,1.8121171701317651e+0
1.5847923961980991e-2,1.8048976242032577e+0
1.5887943971985993e-2,1.7977068412219159e+0
1.5927963981990995e-2,1.7905447065950864e+0
1.5967983991995997e-2,1.7834111061866582e+0
1.6008004002000999e-2,1.7763059263152414e+0
1.6048024012006001e-2,1.7692290537523554e+0
1.6088044022011007e-2,1.7621803757206287e+0
1.6128064032016009e-2,1.7551597798919989e+0
1.6168084042021011e-2,1.7481671543859216e+0
1.6208104052026013e-2,1.7412023877675880e+0
1.6248124062031018e-2,1.7342653690461491e+0
1.6288144072036020e-2,1.7273559876729518e+0
1.6328164082041022e-2,1.7212887503849919e+0
1.6368184092046021e-2,1.7343509650520326e+0
1.6408204102051023e-2,1.7473614374994968e+0
1.6448224112056029e-2,1.7603200758191315e+0
1.6488244122061031e-2,1.7732270864344939e+0
1.6528264132066033e-2,1.7860826750312078e+0
1.6568284142071035e-2,1.7988870464764748e+0
1.6608304152076040e-2,1.8116404048213159e+0
1.6648324162081042e-2,1.8243429533038034e+0
1.6688344172086044e-2,1.8369948943522998e+0
1.6728364182091043e-2,1.8495964295886882e+0
1.6768384192096048e-2,1.8453733848756055e+0
1.6808404202101050e-2,1.8380213459801400e+0
1.6848424212106052e-2,1.8306985978181791e+0
1.6888444222111054e-2,1.8234050237601536e+0
1.6928464232116060e-2,1.8161405075761730e+0
1.6968484242121062e-2,1.8089049334986109e+0
1.7008504252126064e-2,1.8016981862210519e+0
1.7048524262131066e-2,1.7945201508964674e+0
1.7088544272136071e-2,1.7873707131353815e+0
1.7128564282141070e-2,1.7802497590040520e+0
1.7168584292146072e-2,1.7731571750226491e+0
1.7208604302151074e-2,1.7660928481634557e+0
1.7248624312156079e-2,1.7590566658490561e+0
1.7288644322161081e-2,1.7520485159505523e+0
1.7328664332166083e-2,1.7450682867857685e+0
1.7368684342171085e-2,1.7381158671174748e+0
1.7408704352176091e-2,1.7311911461516143e+0
1.7448724362181093e-2,1.7242940135355393e+0
1.7488744372186095e-2,1.7174243593562504e+0
1.7528764382191094e-2,1.7105820741386450e+0
1.7568784392196096e-2,1.7037670488437722e+0
1.7608804402201101e-2,1.6969791748670970e+0
1.7648824412206103e-2,1.6902183440367702e+0
1.7688844422211105e-2,1.6834844486119023e+0
1.7728864432216107e-2,1.6767773812808471e+0
1.7768884442221113e-2,1.6700970351594902e+0
1.7808904452226115e-2,1.6634433037895495e+0
1.7848924462231117e-2,1.6568160811368766e+0
1.7888944472236119e-2,1.6502152615897652e+0
1.7928964482241121e-2,1.6436407399572719e+0
1.7968984492246123e-2,1.6370924114675365e+0
1.8009004502251125e-2,1.6305701717661134e+0
1.8049024512256127e-2,1.6240739169143081e+0
1.8089044522261132e-2,1.6176035433875251e+0
1.8129064532266134e-2,1.6111589480736117e+0
1.8169084542271136e-2,1.6047400282712185e+0
1.8209104552276138e-2,1.5983466816881609e+0
1.8249124562281144e-2,1.5919788064397913e+0
1.8289144572286146e-2,1.5856363010473746e+0
1.8329164582291144e-2,1.5793190644364699e+0
1.8369184592296146e-2,1.5739432981783985e+0
1.8409204602301152e-2,1.5875925093062053e+0
1.8449224612306154e-2,1.6011876698193763e+0
1.8489244622311156e-2,1.6147286667639158e+0
1.8529264632316158e-2,1.6282157158782606e+0
1.8569284642321160e-2,1.6416490320918689e+0
1.8609304652326165e-2,1.6550288294785376e+0
1.8649324662331167e-2,1.6683553212591917e+0
1.8689344672336169e-2,1.6816287198052784e+0
1.8729364682341168e-2,1.6948492366421477e+0
1.8769384692346174e-2,1.7080171308398366e+0
1.8809404702351176e-2,1.7042565431307937e+0
1.8849424712356178e-2,1.6974667185091370e+0
1.8889444722361180e-2,1.6907039446994185e+0
1.8929464732366185e-2,1.6839681140370679e+0
1.8969484742371187e-2,1.6772591191809025e+0
1.9009504752376189e-2,1.6705768532160912e+0
1.9049524762381191e-2,1.6639212096537368e+0
1.9089544772386197e-2,1.6572920824291997e+0
1.9129564782391195e-2,1.6506893659004065e+0
1.9169584792396197e-2,1.6441129548461615e+0
1.9209604802401199e-2,1.6375627444644767e+0
1.9249624812406205e-2,1.6310386303709006e+0
1.9289644822411207e-2,1.6245405085968505e+0
1.9329664832416209e-2,1.6180682755879590e+0
1.9369684842421211e-2,1.6116218282024242e+0
1.9409704852426216e-2,1.6052010637093623e+0
1.9449724862431218e-2,1.5988058797871765e+0
1.9489744872436217e-2,1.5924361745219211e+0
1.9529764882441219e-2,1.5860918464056788e+0
1.9569784892446221e-2,1.5797727943349440e+0
1.9609804902451226e-2,1.5734789176090112e+0
1.9649824912456228e-2,1.5672101159283707e+0
1.9689844922461230e-2,1.5609662893931087e+0
1.9729864932466232e-2,1.5547473385013160e+0
1.9769884942471238e-2,1.5485531641475034e+0
1.9809904952476240e-2,1.5423836676210221e+0
1.9849924962481242e-2,1.5362387506044897e+0
1.9889944972486241e-2,1.5301183151722237e+0
1.9929964982491246e-2,1.5240222637886791e+0
1.9969984992496248e-2,1.5179504993069004e+0
2.0010005002501250e-2,1.5119029249669651e+0
2.0050025012506252e-2,1.5058794443944468e+0
2.0090045022511258e-2,1.4998799615988792e+0
2.0130065032516260e-2,1.4939043809722254e+0
2.0170085042521262e-2,1.4879526072873535e+0
2.0210105052526264e-2,1.4820245456965206e+0
2.0250125062531269e-2,1.4761201017298602e+0
2.0290145072536268e-2,1.4702391812938784e+0
2.0330165082541270e-2,1.4643816906699509e+0
2.0370185092546272e-2,1.4585475365128344e+0
2.0410205102551277e-2,1.4537548690600732e+0
2.0450225112556279e-2,1.4678831078515351e+0
2.0490245122561281e-2,1.4819551939019131e+0
2.0530265132566283e-2,1.4959712163071499e+0
2.0570285142571285e-2,1.5099313983682598e+0
2.0610305152576291e-2,1.5238359625544371e+0
2.0650325162581293e-2,1.5376851304492569e+0
2.0690345172586291e-2,1.5514791227535132e+0
2.0730365182591293e-2,1.5652181592887211e+0
2.0770385192596299e-2,1.5789024590006155e+0
2.0810405202601301e-2,1.5925322940548583e+0
2.0850425212606303e-2,1.5891302265844722e+0
2.0890445222611305e-2,1.5827990715787692e+0
2.0930465232616310e-2,1.5764931400606925e+0
2.0970485242621312e-2,1.5702123316058085e+0
2.1010505252626314e-2,1.5639565461237550e+0
2.1050525262631316e-2,1.5577256839221199e+0
2.1090545272636319e-2,1.5515196457056575e+0
2.1130565282641321e-2,1.5453383325747188e+0
2.1170585292646323e-2,1.5391816460236742e+0
2.1210605302651325e-2,1.5330494879393433e+0
2.1250625312656330e-2,1.5269417605994329e+0
2.1290645322661332e-2,1.5208583666709792e+0
2.1330665332666334e-2,1.5147992092087958e+0
2.1370685342671336e-2,1.5087641916539289e+0
2.1410705352676342e-2,1.5027532178321188e+0
2.1450725362681344e-2,1.4967661919522690e+0
2.1490745372686342e-2,1.4908030186049166e+0
2.1530765382691344e-2,1.4848636027607123e+0
2.1570785392696346e-2,1.4789478497689101e+0
2.1610805402701352e-2,1.4730556653558537e+0
2.1650825412706354e-2,1.4671869556234771e+0
2.1690845422711356e-2,1.4613416270478079e+0
2.1730865432716358e-2,1.4555195864774748e+0
2.1770885442721363e-2,1.4497207411322259e+0
2.1810905452726365e-2,1.4439449986014501e+0
2.1850925462731364e-2,1.4381922668427025e+0
2.1890945472736366e-2,1.4324624541802367e+0
2.1930965482741371e-2,1.4267554693035480e+0
2.1970985492746373e-2,1.4210712212659167e+0
2.2011005502751375e-2,1.4154096194829560e+0
2.2051025512756377e-2,1.4097705737311710e+0
2.2091045522761383e-2,1.4041539941465193e+0
2.2131065532766385e-2,1.3985597912229824e+0
2.2171085542771387e-2,1.3929878758111358e+0
2.2211105552776389e-2,1.3874381591167291e+0
2.2251125562781391e-2,1.3819105526992717e+0
2.2291145572786393e-2,1.3764049684706223e+0
2.2331165582791395e-2,1.3709213186935874e+0
2.2371185592796397e-2,1.3654595159805207e+0
2.2411205602801403e-2,1.3600194732919288e+0
2.2451225612806405e-2,1.3557210110532965e+0
2.2491245622811407e-2,1.3702399279618400e+0
2.2531265632816409e-2,1.3847010345374811e+0
2.2571285642821411e-2,1.3991045275414147e+0
2.2611305652826416e-2,1.4134506364784569e+0
2.2651325662831415e-2,1.4277395899684995e+0
2.2691345672836417e-2,1.4419716157209719e+0
2.2731365682841419e-2,1.4561469405381031e+0
2.2771385692846424e-2,1.4702657903185334e+0
2.2811405702851426e-2,1.4843283900609130e+0
2.2851425712856428e-2,1.4983349638674923e+0
2.2891445722861430e-2,1.4952065853240204e+0
2.2931465732866436e-2,1.4892496245931559e+0
2.2971485742871438e-2,1.4833163965655485e+0
2.3011505752876440e-2,1.4774068067410446e+0
2.3051525762881438e-2,1.4715207609448175e+0
2.3091545772886444e-2,1.4656581653766021e+0
2.3131565782891446e-2,1.4598189266098323e+0
2.3171585792896448e-2,1.4540029515901545e+0
2.3211605802901450e-2,1.4482101476339468e+0
