# nano-power probe=rail h=1e-7 steps=30000
t,v
1.2906453226613307e-4,4.7041582097770842e+0
1.3056528264132066e-4,4.7041582097770842e+0
1.3206603301650825e-4,4.7041582097770842e+0
1.3356678339169586e-4,4.7041582097770842e+0
1.3506753376688345e-4,4.7041582097770842e+0
1.3656828414207103e-4,4.7041582097770842e+0
1.3806903451725865e-4,4.7041582097770842e+0
1.3956978489244624e-4,4.7041582097770842e+0
1.4107053526763382e-4,4.7041582097770842e+0
1.4257128564282144e-4,4.7041582097770842e+0
1.4407203601800902e-4,4.7041582097770842e+0
1.4557278639319658e-4,4.7041582097770842e+0
1.4707353676838420e-4,4.7041582097770842e+0
1.4857428714357178e-4,4.7041582097770842e+0
1.5007503751875937e-4,4.7041582097770842e+0
1.5157578789394698e-4,4.7041582097770842e+0
1.5307653826913457e-4,4.7041582097770842e+0
1.5457728864432216e-4,4.7041582097770842e+0
1.5607803901950974e-4,4.7041582097770842e+0
1.5757878939469736e-4,4.7041582097770842e+0
1.5907953976988494e-4,4.7041582097770842e+0
1.6058029014507253e-4,4.7041582097770842e+0
1.6208104052026014e-4,4.7041582097770842e+0
1.6358179089544773e-4,4.7041582097770842e+0
1.6508254127063532e-4,4.7041582097770842e+0
1.6658329164582293e-4,4.7041582097770842e+0
1.6808404202101052e-4,4.7041582097770842e+0
1.6958479239619810e-4,4.7041582097770842e+0
1.7108554277138572e-4,4.7041582097770842e+0
1.7258629314657330e-4,4.7041582097770842e+0
1.7408704352176089e-4,4.7041582097770842e+0
1.7558779389694850e-4,4.7041582097770842e+0
1.7708854427213606e-4,4.7041582097770842e+0
1.7858929464732365e-4,4.7041582097770842e+0
1.8009004502251124e-4,4.7041582097770842e+0
1.8159079539769885e-4,4.7041582097770842e+0
1.8309154577288644e-4,4.7041582097770842e+0
1.8459229614807402e-4,4.7041582097770842e+0
1.8609304652326164e-4,4.7041582097770842e+0
1.8759379689844922e-4,4.7041582097770842e+0
1.8909454727363681e-4,4.7041582097770842e+0
1.9059529764882443e-4,4.7041582097770842e+0
1.9209604802401201e-4,4.7041582097770842e+0
1.9359679839919960e-4,4.7041582097770842e+0
1.9509754877438721e-4,4.7041582097770842e+0
1.9659829914957480e-4,4.7041582097770842e+0
1.9809904952476239e-4,4.7041582097770842e+0
1.9959979989995000e-4,4.7041582097770842e+0
2.0110055027513759e-4,4.7041582097770842e+0
2.0260130065032517e-4,4.7041582097770842e+0
2.0410205102551276e-4,4.7041582097770842e+0
2.0560280140070037e-4,4.7041582097770842e+0
2.0710355177588796e-4,4.7041582097770842e+0
2.0860430215107552e-4,4.7041582097770842e+0
2.1010505252626313e-4,4.7041582097770842e+0
2.1160580290145072e-4,4.7041582097770842e+0
2.1310655327663831e-4,4.7041582097770842e+0
2.1460730365182592e-4,4.7041582097770842e+0
2.1610805402701351e-4,4.7041582097770842e+0
2.1760880440220109e-4,4.7041582097770842e+0
2.1910955477738871e-4,4.7041582097770842e+0
2.2061030515257629e-4,4.7041582097770842e+0
2.2211105552776388e-4,4.7041582097770842e+0
2.2361180590295147e-4,4.7041582097770842e+0
2.2511255627813908e-4,4.7041582097770842e+0
2.2661330665332667e-4,4.7041582097770842e+0
2.2811405702851425e-4,4.7041582097770842e+0
2.2961480740370187e-4,4.7041582097770842e+0
2.3111555777888945e-4,4.7041582097770842e+0
2.3261630815407704e-4,4.7041582097770842e+0
2.3411705852926465e-4,4.7041582097770842e+0
2.3561780890445224e-4,4.7041582097770842e+0
2.3711855927963983e-4,4.7041582097770842e+0
2.3861930965482744e-4,4.7041582097770842e+0
2.4012006003001500e-4,4.7041582097770842e+0
2.4162081040520259e-4,4.7041582097770842e+0
2.4312156078039020e-4,4.7041582097770842e+0
2.4462231115557776e-4,4.7041582097770842e+0
2.4612306153076540e-4,4.7041582097770842e+0
2.4762381190595299e-4,4.7041582097770842e+0
2.4912456228114058e-4,4.7041582097770842e+0
2.5062531265632816e-4,4.7041582097770842e+0
2.5212606303151575e-4,4.7041582097770842e+0
2.5362681340670334e-4,4.7041582097770842e+0
2.5512756378189098e-4,4.7041582097770842e+0
2.5662831415707856e-4,4.7041582097770842e+0
2.5812906453226615e-4,4.7041582097770842e+0
2.5962981490745374e-4,4.7041582097770842e+0
2.6113056528264132e-4,4.7041582097770833e+0
2.6263131565782891e-4,4.7041582097770842e+0
2.6413206603301650e-4,4.7041582097770842e+0
2.6563281640820414e-4,4.7041582097770842e+0
2.6713356678339172e-4,4.7041582097770842e+0
2.6863431715857931e-4,4.7041582097770842e+0
2.7013506753376690e-4,4.7041582097770842e+0
2.7163581790895448e-4,4.7041582097770842e+0
2.7313656828414207e-4,4.7041582097770842e+0
2.7463731865932971e-4,4.7041582097770842e+0
2.7613806903451730e-4,4.7041582097770851e+0
2.7763881940970488e-4,4.7041582097770842e+0
2.7913956978489247e-4,4.7041582097770851e+0
2.8064032016008006e-4,4.7041582097770842e+0
2.8214107053526764e-4,4.7041582097770842e+0
2.8364182091045523e-4,4.7041582097770842e+0
2.8514257128564287e-4,4.7041582097770842e+0
2.8664332166083046e-4,4.7041582097770842e+0
2.8814407203601804e-4,4.7041582097770842e+0
2.8964482241120558e-4,4.7041582097770842e+0
2.9114557278639316e-4,4.7041582097770842e+0
2.9264632316158075e-4,4.7041582097770842e+0
2.9414707353676839e-4,4.7041582097770842e+0
2.9564782391195598e-4,4.7041582097770842e+0
2.9714857428714356e-4,4.7041582097770842e+0
2.9864932466233115e-4,4.7041582097770842e+0
3.0015007503751874e-4,4.7041582097770842e+0
3.0165082541270632e-4,4.7041582097770842e+0
3.0315157578789397e-4,4.7041582097770842e+0
3.0465232616308155e-4,4.7041582097770842e+0
3.0615307653826914e-4,4.7041582097770842e+0
3.0765382691345673e-4,4.7041582097770842e+0
3.0915457728864431e-4,4.7041582097770842e+0
3.1065532766383190e-4,4.7041582097770842e+0
3.1215607803901949e-4,4.7041582097770842e+0
3.1365682841420713e-4,4.7041582097770842e+0
3.1515757878939471e-4,4.7041582097770842e+0
3.1665832916458230e-4,4.7041582097770842e+0
3.1815907953976989e-4,4.7041582097770842e+0
3.1965982991495747e-4,4.7041582097770842e+0
3.2116058029014506e-4,4.7041582097770842e+0
3.2266133066533270e-4,4.7041582097770842e+0
3.2416208104052029e-4,4.7041582097770842e+0
3.2566283141570787e-4,4.7041582097770842e+0
3.2716358179089546e-4,4.7041582097770842e+0
3.2866433216608305e-4,4.7041582097770842e+0
3.3016508254127063e-4,4.7041582097770842e+0
3.3166583291645822e-4,4.7041582097770842e+0
3.3316658329164586e-4,4.7041582097770842e+0
3.3466733366683345e-4,4.7041582097770842e+0
3.3616808404202103e-4,4.7041582097770842e+0
3.3766883441720862e-4,4.7041582097770842e+0
3.3916958479239621e-4,4.7041582097770842e+0
3.4067033516758379e-4,4.7041582097770842e+0
3.4217108554277143e-4,4.7041582097770842e+0
3.4367183591795902e-4,4.7041582097770842e+0
3.4517258629314661e-4,4.7041582097770842e+0
3.4667333666833419e-4,4.7041582097770842e+0
3.4817408704352178e-4,4.7041582097770842e+0
3.4967483741870937e-4,4.7041582097770842e+0
3.5117558779389701e-4,4.7041582097770842e+0
3.5267633816908454e-4,4.7041582097770842e+0
3.5417708854427213e-4,4.7041582097770842e+0
3.5567783891945971e-4,4.7041582097770842e+0
3.5717858929464730e-4,4.7041582097770842e+0
3.5867933966983489e-4,4.7041582097770842e+0
3.6018009004502247e-4,4.7041582097770842e+0
3.6168084042021012e-4,4.7041582097770842e+0
3.6318159079539770e-4,4.7041582097770842e+0
3.6468234117058529e-4,4.7041582097770842e+0
3.6618309154577288e-4,4.7041582097770842e+0
3.6768384192096046e-4,4.7041582097770842e+0
3.6918459229614805e-4,4.7041582097770842e+0
3.7068534267133569e-4,4.7041582097770842e+0
3.7218609304652328e-4,4.7041582097770842e+0
3.7368684342171086e-4,4.7041582097770842e+0
3.7518759379689845e-4,4.7041582097770842e+0
3.7668834417208604e-4,4.7041582097770842e+0
3.7818909454727362e-4,4.7041582097770842e+0
3.7968984492246121e-4,4.7041582097770842e+0
3.8119059529764885e-4,4.7041582097770842e+0
3.8269134567283644e-4,4.7041582097770842e+0
3.8419209604802402e-4,4.7041582097770842e+0
3.8569284642321161e-4,4.7041582097770842e+0
3.8719359679839920e-4,4.7041582097770842e+0
3.8869434717358678e-4,4.7041582097770842e+0
3.9019509754877442e-4,4.7041582097770842e+0
3.9169584792396201e-4,4.7041582097770842e+0
3.9319659829914960e-4,4.7041582097770842e+0
3.9469734867433718e-4,4.7041582097770842e+0
3.9619809904952477e-4,4.7041582097770842e+0
3.9769884942471236e-4,4.7041582097770842e+0
3.9919959979990000e-4,4.7041582097770842e+0
4.0070035017508758e-4,4.7041582097770842e+0
4.0220110055027517e-4,4.7041582097770842e+0
4.0370185092546276e-4,4.7041582097770842e+0
4.0520260130065034e-4,4.7041582097770842e+0
4.0670335167583793e-4,4.7041582097770842e+0
4.0820410205102552e-4,4.7041582097770842e+0
4.0970485242621316e-4,4.7041582097770842e+0
4.1120560280140075e-4,4.7041582097770842e+0
4.1270635317658833e-4,4.7041582097770842e+0
4.1420710355177592e-4,4.7041582097770842e+0
4.1570785392696351e-4,4.7041582097770842e+0
4.1720860430215104e-4,4.7041582097770842e+0
4.1870935467733868e-4,4.7041582097770842e+0
4.2021010505252627e-4,4.7041582097770842e+0
4.2171085542771385e-4,4.7041582097770842e+0
4.2321160580290144e-4,4.7041582097770842e+0
4.2471235617808903e-4,4.7041582097770842e+0
4.2621310655327661e-4,4.7041582097770842e+0
4.2771385692846420e-4,4.7041582097770842e+0
4.2921460730365184e-4,4.7041582097770842e+0
4.3071535767883943e-4,4.7041582097770842e+0
4.3221610805402701e-4,4.7041582097770842e+0
4.3371685842921460e-4,4.7041582097770842e+0
4.3521760880440219e-4,4.7041582097770842e+0
4.3671835917958977e-4,4.7041582097770842e+0
4.3821910955477741e-4,4.7041582097770842e+0
4.3971985992996500e-4,4.7041582097770842e+0
4.4122061030515259e-4,4.7041582097770842e+0
4.4272136068034017e-4,4.7041582097770842e+0
4.4422211105552776e-4,4.7041582097770842e+0
4.4572286143071535e-4,4.7041582097770842e+0
4.4722361180590293e-4,4.7041582097770842e+0
4.4872436218109057e-4,4.7041582097770842e+0
4.5022511255627816e-4,4.7041582097770842e+0
4.5172586293146575e-4,4.7041582097770842e+0
4.5322661330665333e-4,4.7041582097770842e+0
4.5472736368184092e-4,4.7041582097770842e+0
4.5622811405702851e-4,4.7041582097770842e+0
4.5772886443221615e-4,4.7041582097770842e+0
4.5922961480740373e-4,4.7041582097770842e+0
4.6073036518259132e-4,4.7041582097770842e+0
4.6223111555777891e-4,4.7041582097770842e+0
4.6373186593296649e-4,4.7041582097770842e+0
4.6523261630815408e-4,4.7041582097770842e+0
4.6673336668334172e-4,4.7041582097770842e+0
4.6823411705852931e-4,4.7041582097770842e+0
4.6973486743371690e-4,4.7041582097770851e+0
4.7123561780890448e-4,4.7041582097770842e+0
4.7273636818409207e-4,4.7041582097770842e+0
4.7423711855927966e-4,4.7041582097770842e+0
4.7573786893446724e-4,4.7041582097770842e+0
4.7723861930965488e-4,4.7041582097770842e+0
4.7873936968484247e-4,4.7041582097770842e+0
4.8024012006003000e-4,4.7041582097770842e+0
4.8174087043521759e-4,4.7041582097770842e+0
4.8324162081040518e-4,4.7041582097770842e+0
4.8474237118559276e-4,4.7041582097770842e+0
4.8624312156078040e-4,4.7041582097770842e+0
4.8774387193596799e-4,4.7041582097770842e+0
4.8924462231115552e-4,4.7041582097770842e+0
4.9074537268634316e-4,4.7041582097770842e+0
4.9224612306153080e-4,4.7041582097770842e+0
4.9374687343671834e-4,4.7041582097770842e+0
4.9524762381190598e-4,4.7041582097770842e+0
4.9674837418709351e-4,4.7041582097770842e+0
4.9824912456228115e-4,4.7041582097770842e+0
4.9974987493746868e-4,4.7041582097770842e+0
5.0125062531265632e-4,4.7041582097770842e+0
5.0275137568784396e-4,4.7041582097770842e+0
5.0425212606303150e-4,4.7041582097770842e+0
5.0575287643821914e-4,4.7041582097770842e+0
5.0725362681340667e-4,4.7041582097770842e+0
5.0875437718859431e-4,4.7041582097770842e+0
5.1025512756378195e-4,4.7041582097770842e+0
5.1175587793896959e-4,4.7041582097770842e+0
5.1325662831415713e-4,4.7041582097770842e+0
5.1475737868934466e-4,4.7041582097770842e+0
5.1625812906453230e-4,4.7041582097770842e+0
5.1775887943971983e-4,4.7041582097770842e+0
5.1925962981490747e-4,4.7041582097770842e+0
5.2076038019009500e-4,4.7041582097770842e+0
5.2226113056528264e-4,4.7041582097770842e+0
5.2376188094047018e-4,4.7041582097770842e+0
5.2526263131565782e-4,4.7041582097770842e+0
5.2676338169084535e-4,4.7041582097770842e+0
5.2826413206603299e-4,4.7041582097770842e+0
5.2976488244122063e-4,4.7041582097770842e+0
5.3126563281640827e-4,4.7041582097770842e+0
5.3276638319159581e-4,4.7041582097770842e+0
5.3426713356678345e-4,4.7041582097770842e+0
5.3576788394197098e-4,4.7041582097770842e+0
5.3726863431715862e-4,4.7041582097770842e+0
5.3876938469234615e-4,4.7041582097770842e+0
5.4027013506753379e-4,4.7041582097770842e+0
5.4177088544272133e-4,4.7041582097770842e+0
5.4327163581790897e-4,4.7041582097770842e+0
5.4477238619309650e-4,4.7041582097770842e+0
5.4627313656828414e-4,4.7041582097770842e+0
5.4777388694347167e-4,4.7041582097770842e+0
5.4927463731865942e-4,4.7041582097770842e+0
5.5077538769384695e-4,4.7041582097770842e+0
5.5227613806903459e-4,4.7041582097770842e+0
5.5377688844422213e-4,4.7041582097770842e+0
5.5527763881940977e-4,4.7041582097770842e+0
5.5677838919459730e-4,4.7041582097770842e+0
5.5827913956978494e-4,4.7041582097770842e+0
5.5977988994497247e-4,4.7041582097770842e+0
5.6128064032016011e-4,4.7041582097770842e+0
5.6278139069534765e-4,4.7041582097770842e+0
5.6428214107053529e-4,4.7041582097770842e+0
5.6578289144572282e-4,4.7041582097770842e+0
5.6728364182091046e-4,4.7041582097770842e+0
5.6878439219609810e-4,4.7041582097770842e+0
5.7028514257128574e-4,4.7041582097770842e+0
5.7178589294647328e-4,4.7041582097770842e+0
5.7328664332166092e-4,4.7041582097770842e+0
5.7478739369684845e-4,4.7041582097770842e+0
5.7628814407203609e-4,4.7041582097770842e+0
5.7778889444722362e-4,4.7041582097770842e+0
5.7928964482241115e-4,4.7041582097770842e+0
5.8079039519759880e-4,4.7041582097770842e+0
5.8229114557278633e-4,4.7041582097770842e+0
5.8379189594797397e-4,4.7041582097770842e+0
5.8529264632316150e-4,4.7041582097770842e+0
5.8679339669834925e-4,4.7041582097770842e+0
5.8829414707353678e-4,4.7041582097770842e+0
5.8979489744872442e-4,4.7041582097770842e+0
5.9129564782391196e-4,4.7041582097770842e+0
5.9279639819909960e-4,4.7041582097770842e+0
5.9429714857428713e-4,4.7041582097770842e+0
5.9579789894947477e-4,4.7041582097770842e+0
5.9729864932466230e-4,4.7041582097770842e+0
5.9879939969984994e-4,4.7041582097770842e+0
6.0030015007503748e-4,4.7041582097770842e+0
6.0180090045022512e-4,4.7041582097770842e+0
6.0330165082541265e-4,4.7041582097770842e+0
6.0480240120060029e-4,4.7041582097770842e+0
6.0630315157578793e-4,4.7041582097770842e+0
6.0780390195097557e-4,4.7041582097770842e+0
6.0930465232616310e-4,4.7041582097770842e+0
6.1080540270135074e-4,4.7041582097770842e+0
6.1230615307653828e-4,4.7041582097770842e+0
6.1380690345172592e-4,4.7041582097770842e+0
6.1530765382691345e-4,4.7041582097770842e+0
6.1680840420210109e-4,4.7041582097770842e+0
6.1830915457728862e-4,4.7041582097770842e+0
6.1980990495247626e-4,4.7041582097770842e+0
6.2131065532766380e-4,4.7041582097770842e+0
6.2281140570285144e-4,4.7041582097770842e+0
6.2431215607803897e-4,4.7041582097770842e+0
6.2581290645322672e-4,4.7041582097770842e+0
6.2731365682841425e-4,4.7041582097770842e+0
6.2881440720360189e-4,4.7041582097770842e+0
6.3031515757878943e-4,4.7041582097770842e+0
6.3181590795397707e-4,4.7041582097770842e+0
6.3331665832916460e-4,4.7041582097770842e+0
6.3481740870435224e-4,4.7041582097770842e+0
6.3631815907953977e-4,4.7041582097770842e+0
6.3781890945472741e-4,4.7041582097770842e+0
6.3931965982991495e-4,4.7041582097770842e+0
6.4082041020510248e-4,4.7041582097770842e+0
6.4232116058029012e-4,4.7041582097770842e+0
6.4382191095547765e-4,4.7041582097770842e+0
6.4532266133066540e-4,4.7041582097770842e+0
6.4682341170585293e-4,4.7041582097770842e+0
6.4832416208104057e-4,4.7041582097770842e+0
6.4982491245622811e-4,4.7041582097770842e+0
6.5132566283141575e-4,4.7041582097770842e+0
6.5282641320660328e-4,4.7041582097770842e+0
6.5432716358179092e-4,4.7041582097770842e+0
6.5582791395697845e-4,4.7041582097770842e+0
6.5732866433216609e-4,4.7041582097770833e+0
6.5882941470735363e-4,4.7041582097770842e+0
6.6033016508254127e-4,4.7041582097770842e+0
6.6183091545772880e-4,4.7041582097770842e+0
6.6333166583291644e-4,4.7041582097770842e+0
6.6483241620810408e-4,4.7041582097770842e+0
6.6633316658329172e-4,4.7041582097770842e+0
6.6783391695847925e-4,4.7041582097770842e+0
6.6933466733366689e-4,4.7041582097770842e+0
6.7083541770885443e-4,4.7041582097770842e+0
6.7233616808404207e-4,4.7041582097770842e+0
6.7383691845922960e-4,4.7041582097770842e+0
6.7533766883441724e-4,4.7041582097770842e+0
6.7683841920960477e-4,4.7041582097770842e+0
6.7833916958479241e-4,4.7041582097770842e+0
6.7983991995997995e-4,4.7041582097770842e+0
6.8134067033516759e-4,4.7041582097770842e+0
6.8284142071035512e-4,4.7041582097770842e+0
6.8434217108554287e-4,4.7041582097770842e+0
6.8584292146073040e-4,4.7041582097770842e+0
6.8734367183591804e-4,4.7041582097770842e+0
6.8884442221110558e-4,4.7041582097770842e+0
6.9034517258629322e-4,4.7041582097770842e+0
6.9184592296148075e-4,4.7041582097770842e+0
6.9334667333666839e-4,4.7041582097770842e+0
6.9484742371185592e-4,4.7041582097770842e+0
6.9634817408704356e-4,4.7041582097770842e+0
6.9784892446223110e-4,4.7041582097770842e+0
6.9934967483741874e-4,4.7041582097770842e+0
7.0085042521260627e-4,4.7041582097770842e+0
7.0235117558779402e-4,4.7041582097770842e+0
7.0385192596298155e-4,4.7041582097770842e+0
7.0535267633816908e-4,4.7041582097770842e+0
7.0685342671335672e-4,4.7041582097770842e+0
7.0835417708854426e-4,4.7041582097770842e+0
7.0985492746373190e-4,4.7041582097770842e+0
7.1135567783891943e-4,4.7041582097770842e+0
7.1285642821410707e-4,4.7041582097770842e+0
7.1435717858929460e-4,4.7041582097770842e+0
7.1585792896448224e-4,4.7041582097770842e+0
7.1735867933966978e-4,4.7041582097770842e+0
7.1885942971485742e-4,4.7041582097770842e+0
7.2036018009004495e-4,4.7041582097770842e+0
7.2186093046523270e-4,4.7041582097770842e+0
7.2336168084042023e-4,4.7041582097770842e+0
7.2486243121560787e-4,4.7041582097770842e+0
7.2636318159079540e-4,4.7041582097770842e+0
7.2786393196598304e-4,4.7041582097770842e+0
7.2936468234117058e-4,4.7041582097770842e+0
7.3086543271635822e-4,4.7041582097770842e+0
7.3236618309154575e-4,4.7041582097770842e+0
7.3386693346673339e-4,4.7041582097770842e+0
7.3536768384192092e-4,4.7041582097770842e+0
7.3686843421710856e-4,4.7041582097770842e+0
7.3836918459229610e-4,4.7041582097770842e+0
7.3986993496748374e-4,4.7041582097770842e+0
7.4137068534267138e-4,4.7041582097770842e+0
7.4287143571785902e-4,4.7041582097770842e+0
7.4437218609304655e-4,4.7041582097770842e+0
7.4587293646823419e-4,4.7041582097770842e+0
7.4737368684342173e-4,4.7041582097770842e+0
7.4887443721860937e-4,4.7041582097770842e+0
7.5037518759379690e-4,4.7041582097770842e+0
7.5187593796898454e-4,4.7041582097770842e+0
7.5337668834417207e-4,4.7041582097770842e+0
7.5487743871935971e-4,4.7041582097770842e+0
7.5637818909454725e-4,4.7041582097770842e+0
7.5787893946973489e-4,4.7041582097770842e+0
7.5937968984492242e-4,4.7041582097770842e+0
7.6088044022011017e-4,4.7041582097770842e+0
7.6238119059529770e-4,4.7041582097770842e+0
7.6388194097048534e-4,4.7041582097770842e+0
7.6538269134567287e-4,4.7041582097770842e+0
7.6688344172086051e-4,4.7041582097770842e+0
7.6838419209604805e-4,4.7041582097770842e+0
7.6988494247123558e-4,4.7041582097770842e+0
7.7138569284642322e-4,4.7041582097770842e+0
7.7288644322161075e-4,4.7041582097770842e+0
7.7438719359679839e-4,4.7041582097770842e+0
7.7588794397198593e-4,4.7041582097770842e+0
7.7738869434717357e-4,4.7041582097770842e+0
7.7888944472236110e-4,4.7041582097770842e+0
7.8039019509754885e-4,4.7041582097770842e+0
7.8189094547273638e-4,4.7041582097770842e+0
7.8339169584792402e-4,4.7041582097770842e+0
7.8489244622311155e-4,4.7041582097770842e+0
7.8639319659829919e-4,4.7041582097770842e+0
7.8789394697348673e-4,4.7041582097770842e+0
7.8939469734867437e-4,4.7041582097770842e+0
7.9089544772386190e-4,4.7041582097770842e+0
7.9239619809904954e-4,4.7041582097770842e+0
7.9389694847423707e-4,4.7041582097770842e+0
7.9539769884942471e-4,4.7041582097770842e+0
7.9689844922461225e-4,4.7041582097770842e+0
7.9839919959980000e-4,4.7041582097770842e+0
7.9989994997498753e-4,4.7041582097770842e+0
8.0140070035017517e-4,4.7041582097770842e+0
8.0290145072536270e-4,4.7041582097770842e+0
8.0440220110055034e-4,4.7041582097770842e+0
8.0590295147573788e-4,4.7041582097770842e+0
8.0740370185092552e-4,4.7041582097770842e+0
8.0890445222611305e-4,4.7041582097770842e+0
8.1040520260130069e-4,4.7041582097770842e+0
8.1190595297648822e-4,4.7041582097770842e+0
8.1340670335167586e-4,4.7041582097770842e+0
8.1490745372686340e-4,4.7041582097770842e+0
8.1640820410205104e-4,4.7041582097770842e+0
8.1790895447723868e-4,4.7041582097770842e+0
8.1940970485242632e-4,4.7041582097770842e+0
8.2091045522761385e-4,4.7041582097770842e+0
8.2241120560280149e-4,4.7041582097770842e+0
8.2391195597798902e-4,4.7041582097770842e+0
8.2541270635317666e-4,4.7041582097770842e+0
8.2691345672836420e-4,4.7041582097770842e+0
8.2841420710355184e-4,4.7041582097770842e+0
8.2991495747873937e-4,4.7041582097770842e+0
8.3141570785392701e-4,4.7041582097770842e+0
8.3291645822911454e-4,4.7041582097770842e+0
8.3441720860430208e-4,4.7041582097770842e+0
8.3591795897948972e-4,4.7041582097770842e+0
8.3741870935467736e-4,4.7041582097770842e+0
8.3891945972986500e-4,4.7041582097770842e+0
8.4042021010505253e-4,4.7041582097770842e+0
8.4192096048024017e-4,4.7041582097770842e+0
8.4342171085542770e-4,4.7041582097770842e+0
8.4492246123061535e-4,4.7041582097770842e+0
8.4642321160580288e-4,4.7041582097770842e+0
8.4792396198099052e-4,4.7041582097770842e+0
8.4942471235617805e-4,4.7041582097770842e+0
8.5092546273136569e-4,4.7041582097770842e+0
8.5242621310655322e-4,4.7041582097770842e+0
8.5392696348174086e-4,4.7041582097770842e+0
8.5542771385692840e-4,4.7041582097770842e+0
8.5692846423211615e-4,4.7041582097770842e+0
8.5842921460730368e-4,4.7041582097770842e+0
8.5992996498249132e-4,4.7041582097770842e+0
8.6143071535767885e-4,4.7041582097770842e+0
8.6293146573286649e-4,4.7041582097770833e+0
8.6443221610805403e-4,4.7041582097770842e+0
8.6593296648324167e-4,4.7041582097770842e+0
8.6743371685842920e-4,4.7041582097770842e+0
8.6893446723361684e-4,4.7041582097770842e+0
8.7043521760880437e-4,4.7041582097770842e+0
